session_id,timestamp,period,system_type,channel,intent,confidence_score,intent_attempts,turns,raw_input_length,response_latency_ms,is_fallback,transferred_to_human,transfer_reason,call_duration_sec,resolved
B-00458,2023-08-24 19:46:50.778777,B,llm_agent,chat,update_address,0.917,1,2,103,827,0,0,none,507,1
B-00459,2023-10-23 10:28:00.432734,B,llm_agent,voice,check_balance,0.941,2,2,113,940,0,0,none,448,1
B-00460,2023-08-04 22:59:19.039260,B,llm_agent,chat,request_statement,0.797,1,2,38,1036,0,0,none,698,1
B-00461,2023-09-06 16:04:18.643854,B,llm_agent,voice,freeze_card,0.79,2,1,75,841,0,0,none,661,0
B-00462,2023-09-03 07:20:35.301010,B,llm_agent,chat,check_balance,0.827,1,4,56,378,0,0,none,203,1
B-00463,2023-11-15 07:25:33.807527,B,llm_agent,mobile_app,update_address,0.962,1,1,113,961,0,0,none,684,1
B-00464,2023-08-22 10:43:34.915509,B,llm_agent,chat,freeze_card,0.802,1,1,47,524,0,0,none,320,1
B-00465,2023-08-29 21:58:43.803284,B,llm_agent,voice,request_statement,0.518,2,3,82,1114,0,0,none,42,1
B-00466,2023-07-02 17:20:58.275428,B,llm_agent,chat,check_balance,0.813,2,4,72,734,0,0,none,278,1
B-00467,2023-08-27 19:09:21.070790,B,llm_agent,chat,freeze_card,0.865,1,3,9,989,0,0,none,190,0
B-00468,2023-08-19 19:16:18.060465,B,llm_agent,voice,make_payment,0.862,1,4,68,831,0,0,none,668,0
B-00469,2023-10-08 15:54:56.420319,B,llm_agent,voice,dispute_charge,0.654,2,2,103,898,0,0,none,453,0
B-00470,2023-09-12 12:37:11.241481,B,llm_agent,chat,check_balance,0.798,2,2,100,471,0,0,none,243,1
B-00471,2023-12-27 10:13:48.321892,B,llm_agent,voice,request_statement,0.604,2,3,75,912,0,1,customer_request,32,1
B-00472,2023-10-08 22:36:46.030808,B,llm_agent,voice,transfer_funds,0.692,1,4,65,851,0,0,none,284,0
B-00473,2023-07-14 07:30:43.815439,B,llm_agent,mobile_app,make_payment,0.808,1,3,65,775,0,0,none,249,1
B-00474,2023-11-26 03:15:33.545818,B,llm_agent,mobile_app,update_address,0.825,2,1,29,690,0,0,none,339,1
B-00475,2023-07-10 17:56:21.229146,B,llm_agent,voice,make_payment,0.687,1,1,82,455,0,0,none,165,1
B-00476,2023-12-01 05:06:45.608281,B,llm_agent,mobile_app,freeze_card,0.885,1,3,76,278,0,0,none,399,1
B-00477,2023-09-13 04:49:46.010173,B,llm_agent,mobile_app,make_payment,0.808,2,2,78,936,0,0,none,391,1
B-00478,2023-07-12 06:53:06.064580,B,llm_agent,chat,dispute_charge,0.724,2,3,54,659,0,0,none,528,0
B-00479,2023-12-26 20:35:22.424457,B,llm_agent,chat,freeze_card,0.635,2,1,48,834,0,1,unresolved,442,0
B-00480,2023-09-29 15:54:32.237432,B,llm_agent,mobile_app,make_payment,0.901,1,3,56,550,0,0,none,530,1
B-00481,2023-12-04 10:20:20.082423,B,llm_agent,chat,dispute_charge,0.536,1,2,42,1017,0,0,none,160,0
B-00482,2023-09-15 23:05:26.482668,B,llm_agent,voice,check_balance,0.953,2,4,64,1105,0,0,none,124,1
B-00483,2023-09-23 11:22:47.830855,B,llm_agent,voice,request_statement,0.792,1,4,69,696,0,0,none,400,1
B-00484,2023-09-05 07:30:11.337832,B,llm_agent,voice,check_balance,0.81,2,2,78,1141,0,0,none,713,1
B-00485,2023-09-06 12:18:19.261581,B,llm_agent,voice,freeze_card,0.76,2,3,107,597,0,0,none,303,1
B-00486,2023-11-23 04:51:19.407764,B,llm_agent,voice,check_balance,0.936,1,2,27,1099,0,0,none,533,1
B-00487,2023-07-06 15:12:19.337905,B,llm_agent,voice,update_address,0.957,1,1,72,267,0,0,none,713,1
B-00488,2023-09-28 15:28:57.257893,B,llm_agent,voice,make_payment,0.815,2,1,36,696,0,0,none,95,1
B-00489,2023-08-18 14:19:36.842700,B,llm_agent,voice,dispute_charge,0.787,2,1,92,218,0,0,none,74,1
B-00490,2023-10-10 21:06:31.889699,B,llm_agent,mobile_app,dispute_charge,0.927,1,4,74,330,0,0,none,485,1
B-00491,2023-08-09 09:12:35.197310,B,llm_agent,voice,update_address,0.935,1,3,31,505,0,0,none,610,0
B-00492,2023-09-02 19:42:46.258268,B,llm_agent,chat,make_payment,0.801,1,4,43,323,0,0,none,491,1
B-00493,2023-10-06 14:04:09.830460,B,llm_agent,chat,loan_inquiry,0.886,2,1,79,806,0,0,none,719,1
B-00494,2023-11-13 18:01:22.331904,B,llm_agent,mobile_app,check_balance,0.83,2,2,56,552,0,0,none,55,1
B-00495,2023-12-21 02:41:41.813584,B,llm_agent,voice,make_payment,0.871,1,1,60,223,0,0,none,403,1
B-00496,2023-08-14 11:49:28.649597,B,llm_agent,voice,update_address,0.881,2,4,108,549,0,1,unresolved,518,0
B-00497,2023-09-27 08:57:23.497087,B,llm_agent,chat,freeze_card,0.738,2,1,26,439,0,0,none,499,0
B-00498,2023-09-02 19:15:34.122004,B,llm_agent,chat,loan_inquiry,0.806,1,3,42,814,0,0,none,53,1
B-00499,2023-10-19 21:42:49.980725,B,llm_agent,chat,request_statement,0.864,2,2,109,483,0,0,none,118,1
B-00500,2023-09-06 01:34:54.297351,B,llm_agent,voice,loan_inquiry,0.857,1,1,106,1059,0,0,none,717,0
B-00501,2023-07-18 17:53:18.106964,B,llm_agent,voice,make_payment,0.91,2,2,27,607,0,0,none,272,1
B-00502,2023-10-21 10:25:50.596501,B,llm_agent,voice,check_balance,0.755,1,3,47,247,0,0,none,156,1
B-00503,2023-07-07 12:11:36.077527,B,llm_agent,chat,request_statement,0.928,2,1,106,830,0,0,none,155,1
B-00504,2023-07-08 21:02:32.847507,B,llm_agent,voice,transfer_funds,0.896,1,4,26,963,0,0,none,148,1
B-00505,2023-12-09 19:29:54.205470,B,llm_agent,voice,loan_inquiry,0.857,1,2,84,1108,0,0,none,432,1
B-00506,2023-12-07 06:16:22.820456,B,llm_agent,chat,make_payment,0.795,2,4,17,1072,0,0,none,377,1
B-00507,2023-10-11 23:26:26.319326,B,llm_agent,voice,dispute_charge,0.967,2,4,90,1140,0,0,none,680,1
B-00508,2023-07-04 07:04:05.947547,B,llm_agent,voice,update_address,0.723,2,1,102,345,0,0,none,359,1
B-00509,2023-09-01 18:55:10.777790,B,llm_agent,voice,check_balance,0.834,1,3,117,815,0,0,none,50,1
B-00510,2023-09-02 08:48:26.752263,B,llm_agent,chat,transfer_funds,0.512,2,2,112,203,0,0,none,395,1
B-00511,2023-11-09 22:09:01.287035,B,llm_agent,chat,make_payment,0.715,2,3,7,806,0,0,none,371,0
B-00512,2023-11-26 13:54:10.786159,B,llm_agent,voice,make_payment,0.865,1,2,106,879,0,1,unresolved,256,1
B-00513,2023-09-03 19:49:12.894043,B,llm_agent,voice,request_statement,0.913,2,3,114,339,0,0,none,529,1
B-00514,2023-09-16 04:16:46.808570,B,llm_agent,mobile_app,dispute_charge,0.795,2,4,76,1001,0,0,none,679,1
B-00515,2023-08-11 02:42:20.468789,B,llm_agent,voice,dispute_charge,0.993,2,1,53,323,0,0,none,327,1
B-00516,2023-11-11 05:01:03.000173,B,llm_agent,voice,loan_inquiry,0.768,1,3,115,833,0,0,none,530,1
B-00517,2023-09-02 21:28:45.177446,B,llm_agent,mobile_app,dispute_charge,0.863,2,4,105,430,0,0,none,401,1
B-00518,2023-11-07 02:28:10.951738,B,llm_agent,voice,transfer_funds,0.938,2,3,22,791,0,0,none,531,1
B-00519,2023-11-07 08:42:19.981231,B,llm_agent,mobile_app,check_balance,0.656,2,3,18,1024,0,0,none,342,1
B-00520,2023-07-29 14:05:25.904660,B,llm_agent,chat,dispute_charge,0.856,1,4,57,421,0,0,none,209,1
B-00521,2023-12-10 01:01:21.772264,B,llm_agent,chat,check_balance,0.584,1,4,20,400,0,0,none,442,0
B-00522,2023-11-28 21:18:15.053110,B,llm_agent,chat,make_payment,0.795,2,1,70,718,0,0,none,300,1
B-00523,2023-10-15 16:35:12.285977,B,llm_agent,voice,make_payment,0.681,1,3,71,274,0,1,low_confidence,77,1
B-00524,2023-07-16 19:08:18.848785,B,llm_agent,mobile_app,transfer_funds,0.857,1,1,58,542,0,0,none,541,1
B-00525,2023-07-31 14:35:01.175981,B,llm_agent,voice,check_balance,0.851,2,4,117,848,0,0,none,407,1
B-00526,2023-07-17 20:50:52.960502,B,llm_agent,voice,freeze_card,0.95,1,4,65,784,0,0,none,450,1
B-00527,2023-09-23 20:11:48.696668,B,llm_agent,voice,update_address,0.842,2,3,102,294,0,0,none,383,0
B-00528,2023-08-18 14:07:53.920391,B,llm_agent,voice,make_payment,0.826,2,3,36,770,0,0,none,641,0
B-00529,2023-11-30 00:51:32.398536,B,llm_agent,voice,transfer_funds,0.917,2,4,99,704,0,0,none,155,1
B-00530,2023-09-18 18:43:13.813249,B,llm_agent,voice,check_balance,0.814,2,2,20,203,0,0,none,85,1
B-00531,2023-09-21 17:36:51.486365,B,llm_agent,voice,update_address,0.881,1,4,81,1186,0,0,none,398,1
B-00532,2023-12-16 17:05:48.298034,B,llm_agent,mobile_app,request_statement,0.645,2,1,90,766,0,1,low_confidence,630,1
B-00533,2023-10-14 17:34:20.964410,B,llm_agent,chat,dispute_charge,0.922,1,2,13,783,0,0,none,349,1
B-00534,2023-09-09 21:13:29.433068,B,llm_agent,voice,freeze_card,0.861,2,1,113,519,0,0,none,319,0
B-00535,2023-12-27 23:20:42.776614,B,llm_agent,voice,transfer_funds,0.698,2,1,118,665,0,0,none,439,1
B-00536,2023-09-23 15:01:04.638137,B,llm_agent,chat,loan_inquiry,0.922,1,3,9,227,0,0,none,266,1
B-00537,2023-10-15 01:57:20.199357,B,llm_agent,chat,check_balance,0.542,1,3,62,742,0,0,none,419,1
B-00538,2023-09-08 21:44:53.511823,B,llm_agent,voice,update_address,0.61,2,1,42,449,0,0,none,695,1
B-00539,2023-10-31 11:09:33.073958,B,llm_agent,mobile_app,check_balance,0.876,1,4,97,361,0,0,none,309,1
B-00540,2023-11-19 23:20:51.386309,B,llm_agent,voice,check_balance,0.954,2,1,19,909,0,1,low_confidence,363,0
B-00541,2023-10-24 00:59:47.988354,B,llm_agent,voice,dispute_charge,0.945,2,1,35,245,0,0,none,568,1
B-00542,2023-08-15 11:03:52.494167,B,llm_agent,voice,make_payment,0.774,2,2,47,1193,0,1,timeout,494,1
B-00543,2023-12-20 10:34:07.845266,B,llm_agent,mobile_app,dispute_charge,0.915,2,4,67,501,0,1,low_confidence,276,1
B-00544,2023-10-02 15:27:52.262231,B,llm_agent,chat,check_balance,0.882,2,1,58,531,0,0,none,391,1
B-00545,2023-11-29 03:53:31.552392,B,llm_agent,chat,check_balance,0.954,1,3,81,673,0,0,none,357,1
B-00546,2023-07-02 14:45:29.464850,B,llm_agent,voice,freeze_card,0.774,1,2,16,649,0,1,unresolved,304,1
B-00547,2023-10-03 18:01:07.998682,B,llm_agent,voice,check_balance,0.861,1,4,14,903,0,0,none,324,1
B-00548,2023-12-19 05:03:55.563709,B,llm_agent,voice,freeze_card,0.988,2,1,46,635,0,0,none,41,1
B-00549,2023-11-03 22:37:07.758575,B,llm_agent,voice,make_payment,0.788,2,4,58,371,0,1,low_confidence,365,1
B-00550,2023-07-21 21:29:22.987155,B,llm_agent,mobile_app,check_balance,0.909,1,2,69,736,0,0,none,246,1
B-00551,2023-11-07 22:12:05.103855,B,llm_agent,chat,make_payment,0.698,2,2,6,853,0,0,none,582,1
B-00552,2023-07-03 17:58:14.864538,B,llm_agent,voice,make_payment,0.817,2,4,97,765,0,0,none,464,1
B-00553,2023-09-06 11:14:45.949518,B,llm_agent,mobile_app,make_payment,0.817,2,3,107,1039,0,0,none,519,1
B-00554,2023-08-13 07:36:00.580972,B,llm_agent,voice,update_address,0.954,2,1,75,238,0,0,none,213,1
B-00555,2023-08-16 02:17:21.577620,B,llm_agent,voice,request_statement,0.792,2,2,31,700,0,0,none,59,1
B-00556,2023-07-08 14:11:00.141406,B,llm_agent,voice,check_balance,0.615,2,4,96,486,0,0,none,295,1
B-00557,2023-10-21 22:26:41.763266,B,llm_agent,mobile_app,check_balance,0.78,2,1,74,382,0,0,none,371,1
B-00558,2023-11-13 18:26:29.137078,B,llm_agent,voice,make_payment,0.795,2,1,47,792,0,0,none,328,1
B-00559,2023-08-23 09:44:06.004892,B,llm_agent,voice,loan_inquiry,0.872,2,4,9,651,0,0,none,116,1
B-00560,2023-10-16 09:26:51.968463,B,llm_agent,voice,make_payment,0.567,1,1,26,535,0,0,none,169,1
B-00561,2023-09-30 00:33:12.314505,B,llm_agent,mobile_app,check_balance,0.831,1,2,11,974,0,0,none,533,1
B-00562,2023-12-29 17:54:26.959953,B,llm_agent,voice,loan_inquiry,0.937,2,3,21,852,0,0,none,653,1
B-00563,2023-11-26 15:45:45.175822,B,llm_agent,chat,make_payment,0.714,1,3,75,1118,0,0,none,710,1
B-00564,2023-12-21 02:59:55.838995,B,llm_agent,mobile_app,freeze_card,0.937,2,3,18,641,0,0,none,380,1
B-00565,2023-11-28 20:27:20.659783,B,llm_agent,chat,transfer_funds,0.909,2,4,39,679,0,0,none,456,1
B-00566,2023-10-29 08:29:38.151009,B,llm_agent,voice,make_payment,0.892,2,4,106,1092,0,0,none,448,1
B-00567,2023-07-14 00:33:41.052571,B,llm_agent,voice,loan_inquiry,0.59,2,2,75,664,0,0,none,292,1
B-00568,2023-12-04 23:52:18.299926,B,llm_agent,voice,check_balance,0.734,2,4,18,1059,0,1,low_confidence,256,1
B-00569,2023-11-17 06:23:47.685138,B,llm_agent,chat,loan_inquiry,0.959,2,1,71,913,0,0,none,79,0
B-00570,2023-08-21 15:15:09.943717,B,llm_agent,chat,check_balance,0.732,2,2,107,246,0,0,none,55,1
B-00571,2023-08-19 07:08:03.382762,B,llm_agent,voice,transfer_funds,0.582,1,1,98,995,0,0,none,259,1
B-00572,2023-10-04 22:30:37.109211,B,llm_agent,voice,transfer_funds,0.787,2,3,76,416,0,0,none,284,1
B-00573,2023-08-21 18:56:31.187550,B,llm_agent,voice,dispute_charge,0.903,1,1,109,670,0,0,none,392,1
B-00574,2023-12-25 14:59:12.647112,B,llm_agent,voice,freeze_card,0.908,1,2,26,885,0,0,none,699,1
B-00575,2023-08-05 10:09:21.207634,B,llm_agent,voice,check_balance,0.987,1,3,90,771,0,0,none,637,1
B-00576,2023-07-29 01:38:16.423616,B,llm_agent,mobile_app,make_payment,0.482,1,1,9,1168,0,0,none,164,1
B-00577,2023-07-08 23:09:26.135173,B,llm_agent,voice,make_payment,0.692,2,1,75,486,0,0,none,383,0
B-00578,2023-10-10 02:58:47.095160,B,llm_agent,voice,check_balance,0.551,2,1,95,1182,0,0,none,414,1
B-00579,2023-11-13 11:31:26.117379,B,llm_agent,voice,freeze_card,0.94,1,2,68,987,0,1,unresolved,709,1
B-00580,2023-10-16 07:12:44.627710,B,llm_agent,mobile_app,update_address,0.95,2,3,58,391,0,0,none,309,1
B-00581,2023-08-08 02:44:55.812792,B,llm_agent,voice,check_balance,0.973,1,3,119,1139,0,0,none,284,1
B-00582,2023-12-16 23:41:45.207405,B,llm_agent,chat,freeze_card,0.914,2,1,103,940,0,0,none,555,1
B-00583,2023-09-08 09:52:20.213137,B,llm_agent,voice,freeze_card,0.708,2,1,117,953,0,0,none,30,1
B-00584,2023-07-26 18:23:58.160465,B,llm_agent,chat,check_balance,0.983,2,1,65,1143,0,0,none,96,1
B-00585,2023-08-04 23:06:58.433907,B,llm_agent,voice,loan_inquiry,0.92,2,4,11,1187,0,0,none,463,0
B-00586,2023-09-19 04:37:26.513951,B,llm_agent,mobile_app,check_balance,0.924,1,4,80,315,0,0,none,259,1
B-00587,2023-10-08 14:53:56.162022,B,llm_agent,chat,check_balance,0.788,1,1,103,871,0,0,none,181,1
B-00588,2023-10-19 01:33:46.837041,B,llm_agent,voice,freeze_card,0.661,1,3,99,257,0,0,none,600,1
B-00589,2023-07-14 09:39:28.032745,B,llm_agent,chat,dispute_charge,0.65,2,4,104,1134,0,0,none,198,1
B-00590,2023-12-06 18:02:10.165139,B,llm_agent,voice,transfer_funds,0.901,2,2,78,627,0,0,none,48,0
B-00591,2023-08-31 13:36:07.966810,B,llm_agent,voice,check_balance,0.833,1,2,70,307,0,0,none,42,1
B-00592,2023-08-17 11:16:15.442872,B,llm_agent,voice,transfer_funds,0.76,1,2,51,994,0,0,none,656,1
B-00593,2023-11-03 19:47:53.742553,B,llm_agent,chat,dispute_charge,0.906,2,4,100,361,0,0,none,396,1
B-00594,2023-10-21 06:45:33.536344,B,llm_agent,chat,loan_inquiry,0.803,1,1,59,806,0,0,none,39,1
B-00595,2023-12-29 16:28:06.046878,B,llm_agent,chat,freeze_card,0.83,2,2,101,551,0,0,none,200,1
B-00596,2023-09-14 02:16:17.216105,B,llm_agent,voice,check_balance,0.777,1,2,95,991,0,1,unresolved,256,0
B-00597,2023-08-03 12:49:31.088356,B,llm_agent,voice,request_statement,0.697,2,2,31,469,0,0,none,716,1
B-00598,2023-12-26 00:22:55.822090,B,llm_agent,mobile_app,update_address,0.791,2,1,65,234,0,0,none,401,1
B-00599,2023-09-27 05:01:03.501938,B,llm_agent,voice,loan_inquiry,0.91,2,1,80,1002,0,0,none,606,1
B-00600,2023-10-30 01:25:24.750661,B,llm_agent,voice,freeze_card,0.472,1,3,85,490,0,0,none,339,0
B-00601,2023-07-08 17:50:52.847511,B,llm_agent,chat,transfer_funds,0.826,2,3,102,838,0,0,none,527,0
B-00602,2023-08-31 11:12:40.241927,B,llm_agent,mobile_app,loan_inquiry,0.819,2,1,23,890,0,0,none,55,0
B-00603,2023-12-28 15:53:29.292762,B,llm_agent,voice,loan_inquiry,0.819,1,4,51,522,0,0,none,274,1
B-00604,2023-12-24 11:32:51.377791,B,llm_agent,voice,transfer_funds,0.812,1,1,67,591,0,0,none,347,1
B-00605,2023-12-28 02:23:34.746747,B,llm_agent,chat,check_balance,0.959,2,2,9,984,0,0,none,79,1
B-00606,2023-11-28 18:42:17.146435,B,llm_agent,voice,update_address,0.993,1,3,74,527,0,0,none,213,1
B-00607,2023-09-30 14:14:02.399737,B,llm_agent,mobile_app,check_balance,0.84,2,2,53,449,0,0,none,491,1
B-00608,2023-10-13 16:18:31.599187,B,llm_agent,voice,freeze_card,0.97,1,1,92,1093,0,1,customer_request,502,1
B-00609,2023-07-14 16:45:12.360127,B,llm_agent,voice,make_payment,0.794,1,1,94,373,0,0,none,45,1
B-00610,2023-11-23 04:03:45.136221,B,llm_agent,voice,check_balance,0.935,2,3,101,611,0,0,none,212,1
B-00611,2023-11-15 01:55:12.766636,B,llm_agent,voice,request_statement,0.805,1,4,5,564,0,0,none,334,1
B-00612,2023-11-07 14:50:30.155997,B,llm_agent,voice,request_statement,0.571,2,1,99,1192,0,0,none,218,1
B-00613,2023-09-09 00:13:49.575795,B,llm_agent,voice,request_statement,0.819,1,2,73,323,0,1,low_confidence,66,1
B-00614,2023-08-18 15:36:31.254485,B,llm_agent,mobile_app,check_balance,0.589,1,1,101,512,0,0,none,56,1
B-00615,2023-11-26 05:09:45.510667,B,llm_agent,voice,freeze_card,0.861,2,2,26,406,0,0,none,416,1
B-00616,2023-12-26 08:10:07.533402,B,llm_agent,voice,transfer_funds,0.617,2,2,43,301,0,0,none,283,1
B-00617,2023-09-16 11:56:29.416943,B,llm_agent,voice,update_address,0.593,1,4,80,257,0,0,none,416,1
B-00618,2023-07-11 03:49:18.131296,B,llm_agent,voice,request_statement,0.513,1,2,59,257,0,0,none,517,1
B-00619,2023-12-12 19:59:33.815074,B,llm_agent,chat,loan_inquiry,0.844,2,3,52,735,0,0,none,396,1
B-00620,2023-11-04 04:02:10.533466,B,llm_agent,voice,check_balance,0.98,1,1,34,810,0,1,customer_request,414,1
B-00621,2023-10-31 20:53:08.204267,B,llm_agent,voice,loan_inquiry,0.793,1,4,119,517,0,0,none,523,1
B-00622,2023-12-20 19:10:50.537791,B,llm_agent,chat,loan_inquiry,0.789,1,4,53,570,0,0,none,156,1
B-00623,2023-10-31 16:49:12.850184,B,llm_agent,voice,dispute_charge,0.925,2,3,107,281,0,0,none,187,1
B-00624,2023-10-22 00:06:06.078661,B,llm_agent,chat,update_address,0.711,1,2,48,642,0,0,none,531,1
B-00625,2023-11-07 22:48:25.599324,B,llm_agent,chat,transfer_funds,0.666,2,1,118,544,0,0,none,197,1
B-00626,2023-09-27 13:28:56.625242,B,llm_agent,voice,transfer_funds,0.804,1,2,52,725,0,0,none,633,1
B-00627,2023-08-22 12:26:35.167826,B,llm_agent,voice,request_statement,0.785,2,3,24,850,0,0,none,317,1
B-00628,2023-08-16 01:51:05.611308,B,llm_agent,voice,update_address,0.853,2,4,39,684,0,0,none,85,0
B-00629,2023-11-10 21:40:07.278986,B,llm_agent,mobile_app,make_payment,0.892,2,4,101,414,0,0,none,514,1
B-00630,2023-08-14 09:32:20.698829,B,llm_agent,chat,transfer_funds,0.75,1,4,103,600,0,0,none,323,1
B-00631,2023-12-18 09:38:07.963989,B,llm_agent,mobile_app,update_address,0.784,1,4,71,775,0,0,none,110,1
B-00632,2023-09-12 17:58:16.364306,B,llm_agent,chat,transfer_funds,0.91,2,1,33,449,0,0,none,176,1
B-00633,2023-10-24 22:38:03.312179,B,llm_agent,mobile_app,check_balance,0.792,1,2,111,233,0,0,none,641,1
B-00634,2023-07-08 19:58:29.802740,B,llm_agent,voice,make_payment,0.75,2,2,69,1121,0,1,timeout,347,1
B-00635,2023-09-21 03:44:34.276515,B,llm_agent,chat,make_payment,0.508,1,4,86,433,0,0,none,204,1
B-00636,2023-09-12 02:52:19.493771,B,llm_agent,voice,transfer_funds,0.731,2,4,97,607,0,0,none,404,1
B-00637,2023-11-16 02:27:28.674397,B,llm_agent,mobile_app,check_balance,0.711,2,1,27,619,0,0,none,118,0
B-00638,2023-07-11 03:24:14.980723,B,llm_agent,mobile_app,check_balance,0.97,2,4,72,491,0,0,none,300,1
B-00639,2023-09-12 15:07:54.392523,B,llm_agent,chat,transfer_funds,0.827,1,3,111,826,0,0,none,443,0
B-00640,2023-12-05 00:55:22.322133,B,llm_agent,chat,transfer_funds,0.884,1,3,115,239,0,0,none,690,0
B-00641,2023-10-31 08:02:47.132380,B,llm_agent,mobile_app,loan_inquiry,0.772,2,3,38,923,0,0,none,220,1
B-00642,2023-11-20 06:27:01.398059,B,llm_agent,voice,update_address,0.937,1,4,14,352,0,0,none,600,1
B-00643,2023-11-17 16:16:12.827438,B,llm_agent,voice,make_payment,0.722,2,2,57,956,0,0,none,312,0
B-00644,2023-10-30 03:15:59.241659,B,llm_agent,chat,request_statement,0.779,1,1,48,1074,0,0,none,645,1
B-00645,2023-09-10 14:34:32.815363,B,llm_agent,chat,check_balance,0.847,2,4,100,1013,0,1,timeout,72,1
B-00646,2023-09-12 02:08:06.816661,B,llm_agent,voice,check_balance,0.814,1,2,97,791,0,0,none,123,1
B-00647,2023-07-10 08:47:30.442163,B,llm_agent,voice,transfer_funds,0.724,2,4,96,1019,0,0,none,350,1
B-00648,2023-08-05 16:26:11.902710,B,llm_agent,voice,loan_inquiry,0.719,2,4,39,624,0,1,low_confidence,573,1
B-00649,2023-10-11 03:07:14.407453,B,llm_agent,mobile_app,check_balance,0.677,2,1,65,603,0,0,none,239,1
B-00650,2023-12-11 19:11:19.596193,B,llm_agent,chat,update_address,0.84,2,3,109,241,0,0,none,112,1
B-00651,2023-10-21 00:54:28.586327,B,llm_agent,chat,update_address,0.822,1,3,65,1095,0,0,none,147,1
B-00652,2023-09-09 19:54:51.504105,B,llm_agent,voice,check_balance,0.878,1,2,73,1183,0,0,none,229,1
B-00653,2023-11-30 05:51:18.691998,B,llm_agent,voice,check_balance,0.792,1,1,62,676,0,0,none,296,1
B-00654,2023-09-21 02:59:50.895808,B,llm_agent,voice,make_payment,0.842,1,1,24,874,0,0,none,426,1
B-00655,2023-08-17 13:23:56.667421,B,llm_agent,voice,check_balance,0.708,1,4,15,1092,0,0,none,561,1
B-00656,2023-07-15 15:40:47.704320,B,llm_agent,voice,update_address,0.858,1,1,111,778,0,1,unresolved,118,1
B-00657,2023-11-29 14:59:40.665752,B,llm_agent,voice,dispute_charge,0.567,2,1,107,1195,0,0,none,556,0
B-00658,2023-10-21 17:22:23.340791,B,llm_agent,voice,check_balance,0.883,2,3,8,1001,0,0,none,710,1
B-00659,2023-10-15 06:57:48.238734,B,llm_agent,voice,dispute_charge,0.933,1,4,110,568,0,0,none,278,1
B-00660,2023-11-09 21:10:59.915178,B,llm_agent,chat,freeze_card,0.618,1,4,114,424,0,0,none,171,1
B-00661,2023-10-19 17:20:14.186315,B,llm_agent,chat,loan_inquiry,0.776,2,2,54,288,0,0,none,702,1
B-00662,2023-09-03 03:30:47.399910,B,llm_agent,voice,freeze_card,0.915,2,3,70,845,0,0,none,658,1
B-00663,2023-10-22 00:25:03.094414,B,llm_agent,mobile_app,check_balance,0.972,1,3,22,677,0,0,none,116,0
B-00664,2023-07-26 15:03:52.904683,B,llm_agent,voice,update_address,0.404,1,1,87,962,0,0,none,612,1
B-00665,2023-08-24 04:47:56.539693,B,llm_agent,mobile_app,loan_inquiry,0.819,2,1,92,1128,0,0,none,619,0
B-00666,2023-10-07 07:52:51.351782,B,llm_agent,voice,check_balance,0.836,2,2,94,594,0,1,timeout,239,0
B-00667,2023-07-13 15:42:08.775445,B,llm_agent,voice,loan_inquiry,0.77,2,1,42,949,0,0,none,705,0
B-00668,2023-11-28 09:16:24.262323,B,llm_agent,voice,update_address,0.835,2,4,7,935,0,0,none,161,1
B-00669,2023-07-09 04:03:16.758528,B,llm_agent,mobile_app,check_balance,0.858,1,2,80,240,0,0,none,425,1
B-00670,2023-09-07 03:25:59.265574,B,llm_agent,mobile_app,check_balance,0.927,1,2,16,254,0,0,none,515,1
B-00671,2023-09-22 03:42:10.184228,B,llm_agent,voice,freeze_card,0.93,2,4,76,684,0,0,none,71,0
B-00672,2023-11-02 13:39:51.831152,B,llm_agent,chat,check_balance,0.822,1,4,49,1158,0,0,none,664,0
B-00673,2023-07-29 08:11:11.054380,B,llm_agent,voice,dispute_charge,0.704,1,1,55,286,0,0,none,665,0
B-00674,2023-11-28 07:26:54.219469,B,llm_agent,chat,check_balance,0.733,2,4,92,902,0,0,none,290,1
B-00675,2023-09-16 23:28:46.530544,B,llm_agent,voice,check_balance,0.935,2,1,26,286,0,0,none,331,1
B-00676,2023-08-15 23:03:02.494899,B,llm_agent,chat,transfer_funds,0.968,1,1,42,250,0,0,none,285,1
B-00677,2023-07-18 23:53:27.012463,B,llm_agent,voice,make_payment,0.817,2,4,47,214,0,0,none,148,1
B-00678,2023-12-17 07:58:31.775339,B,llm_agent,chat,request_statement,0.795,2,4,16,567,0,0,none,640,1
B-00679,2023-09-12 19:39:46.927371,B,llm_agent,voice,check_balance,0.748,2,1,66,886,0,1,customer_request,645,1
B-00680,2023-09-08 18:49:13.381616,B,llm_agent,chat,loan_inquiry,0.563,2,4,6,766,0,0,none,425,1
B-00681,2023-08-02 23:37:50.977604,B,llm_agent,voice,freeze_card,0.952,2,1,58,915,0,0,none,324,1
B-00682,2023-10-01 15:50:16.101156,B,llm_agent,voice,check_balance,0.925,2,4,65,734,0,0,none,497,1
B-00683,2023-08-28 12:55:45.606157,B,llm_agent,voice,check_balance,0.836,1,2,46,225,0,0,none,374,1
B-00684,2023-07-31 08:44:04.303882,B,llm_agent,voice,make_payment,0.754,1,1,102,350,0,0,none,549,1
B-00685,2023-11-15 18:36:21.199332,B,llm_agent,voice,freeze_card,0.696,1,1,89,552,0,0,none,424,1
B-00686,2023-12-12 09:10:58.890845,B,llm_agent,voice,update_address,0.852,2,3,20,903,0,0,none,150,1
