session_id,timestamp,period,system_type,channel,intent,confidence_score,intent_attempts,turns,raw_input_length,response_latency_ms,is_fallback,transferred_to_human,transfer_reason,call_duration_sec,resolved
A-00482,2023-06-17 08:42:11.496934,A,rule_based,voice,update_address,0.932,2,2,39,597,0,0,none,223,1
A-00483,2023-02-10 01:11:25.091461,A,rule_based,chat,make_payment,0.707,1,1,24,788,0,0,none,449,1
A-00484,2023-02-02 07:26:35.521524,A,rule_based,voice,check_balance,0.874,2,1,22,334,0,0,none,438,1
A-00485,2023-04-07 08:46:26.667322,A,rule_based,voice,dispute_charge,0.963,1,1,17,797,0,0,none,30,1
A-00486,2023-03-18 21:56:36.626754,A,rule_based,voice,dispute_charge,0.371,2,1,65,390,0,0,none,479,1
A-00487,2023-05-24 10:58:47.474410,A,rule_based,voice,make_payment,0.769,1,1,54,493,0,0,none,435,1
A-00488,2023-01-08 13:29:00.162366,A,rule_based,voice,update_address,0.729,2,3,25,641,0,0,none,438,1
A-00489,2023-04-22 04:34:32.021243,A,rule_based,voice,update_address,0.718,2,1,41,147,0,0,none,253,1
A-00490,2023-05-08 22:08:02.030348,A,rule_based,chat,freeze_card,0.961,1,2,42,591,0,1,timeout,151,0
A-00491,2023-06-24 22:40:49.464334,A,rule_based,chat,request_statement,0.669,1,2,8,496,0,0,none,303,1
A-00492,2023-01-27 05:41:49.290130,A,rule_based,chat,request_statement,0.851,1,1,73,558,0,0,none,427,1
A-00493,2023-02-14 07:46:14.537370,A,rule_based,voice,make_payment,0.673,2,3,64,766,0,0,none,232,1
A-00494,2023-06-17 20:09:17.137365,A,rule_based,mobile_app,freeze_card,0.78,2,2,45,439,0,0,none,473,1
A-00495,2023-04-24 12:18:59.804956,A,rule_based,chat,update_address,0.745,1,1,58,747,0,0,none,147,1
A-00496,2023-01-07 20:22:18.557103,A,rule_based,chat,dispute_charge,0.894,1,1,13,497,0,0,none,413,0
A-00497,2023-01-14 22:07:33.923082,A,rule_based,voice,request_statement,0.815,1,3,78,250,0,0,none,59,1
A-00498,2023-05-22 09:06:11.598881,A,rule_based,voice,make_payment,0.854,1,2,53,556,0,0,none,407,1
A-00499,2023-04-13 03:29:23.399994,A,rule_based,voice,update_address,0.831,2,2,75,233,0,0,none,455,0
A-00500,2023-04-12 18:35:41.570137,A,rule_based,voice,freeze_card,0.911,2,2,69,729,0,0,none,346,1
A-00501,2023-06-08 09:01:10.484777,A,rule_based,chat,loan_inquiry,0.945,1,1,48,206,0,0,none,310,1
A-00502,2023-02-13 09:32:34.842061,A,rule_based,voice,transfer_funds,0.898,1,1,26,449,0,0,none,215,1
A-00503,2023-01-29 21:03:42.629296,A,rule_based,voice,update_address,0.752,1,2,56,673,0,0,none,423,1
A-00504,2023-04-21 11:38:30.097419,A,rule_based,voice,update_address,0.874,1,2,43,106,0,0,none,86,1
A-00505,2023-06-08 20:04:04.014713,A,rule_based,voice,freeze_card,0.904,1,1,35,443,0,0,none,160,1
A-00506,2023-02-17 17:52:58.025871,A,rule_based,voice,make_payment,0.848,2,2,58,454,0,0,none,89,1
A-00507,2023-05-03 15:11:29.961235,A,rule_based,voice,loan_inquiry,0.727,2,2,71,336,0,0,none,155,1
A-00508,2023-01-28 10:16:38.703460,A,rule_based,voice,dispute_charge,0.918,2,1,17,571,0,0,none,265,1
A-00509,2023-01-31 22:38:44.037535,A,rule_based,voice,check_balance,0.804,1,2,46,327,0,0,none,181,1
A-00510,2023-06-12 06:31:24.419881,A,rule_based,chat,check_balance,0.905,1,1,63,362,0,0,none,219,1
A-00511,2023-01-22 05:36:31.600784,A,rule_based,mobile_app,loan_inquiry,0.719,2,2,29,292,0,0,none,133,0
A-00512,2023-01-05 09:10:21.786062,A,rule_based,mobile_app,check_balance,0.837,1,1,30,537,0,0,none,188,1
A-00513,2023-05-20 11:44:33.849019,A,rule_based,chat,make_payment,0.908,2,3,5,717,0,0,none,254,1
A-00514,2023-03-07 06:02:28.498664,A,rule_based,voice,make_payment,0.947,2,2,29,224,0,0,none,126,1
A-00515,2023-03-13 09:33:53.803848,A,rule_based,chat,check_balance,0.85,2,1,48,386,0,0,none,451,0
A-00516,2023-05-24 23:23:04.538412,A,rule_based,mobile_app,make_payment,0.931,1,3,77,258,0,1,customer_request,433,1
A-00517,2023-02-02 09:19:21.430611,A,rule_based,voice,freeze_card,0.913,2,3,44,270,0,0,none,424,1
A-00518,2023-04-28 01:24:44.594535,A,rule_based,voice,check_balance,0.944,1,1,26,780,0,0,none,30,1
A-00519,2023-02-26 10:26:32.570083,A,rule_based,chat,loan_inquiry,0.83,2,1,65,597,0,0,none,252,1
A-00520,2023-01-19 18:26:23.099980,A,rule_based,voice,loan_inquiry,0.784,1,1,19,761,0,1,customer_request,387,1
A-00521,2023-05-04 17:58:58.553583,A,rule_based,chat,make_payment,0.699,2,1,19,544,0,0,none,186,1
A-00522,2023-02-27 08:37:44.620536,A,rule_based,voice,check_balance,0.778,1,3,44,566,0,0,none,134,1
A-00523,2023-06-05 23:43:47.029764,A,rule_based,voice,request_statement,0.802,1,1,66,600,0,0,none,305,1
A-00524,2023-06-15 10:14:02.432407,A,rule_based,chat,check_balance,0.897,1,2,20,557,0,0,none,31,1
A-00525,2023-06-02 19:54:13.001395,A,rule_based,chat,make_payment,0.91,2,3,6,675,0,0,none,305,1
A-00526,2023-02-28 00:33:34.376116,A,rule_based,chat,transfer_funds,0.841,1,2,59,328,0,0,none,233,0
A-00527,2023-02-12 14:02:12.974041,A,rule_based,chat,transfer_funds,0.931,2,3,49,170,0,0,none,337,1
A-00528,2023-06-10 16:53:55.590726,A,rule_based,mobile_app,freeze_card,0.672,1,1,56,442,0,0,none,337,1
A-00529,2023-03-23 12:43:51.493247,A,rule_based,voice,make_payment,0.863,1,3,34,101,0,1,customer_request,271,1
A-00530,2023-05-08 09:26:08.180774,A,rule_based,mobile_app,request_statement,0.93,2,1,13,133,0,0,none,292,1
A-00531,2023-05-29 21:20:57.660338,A,rule_based,voice,freeze_card,0.494,2,3,29,135,0,0,none,42,1
A-00532,2023-02-19 23:36:22.856504,A,rule_based,voice,dispute_charge,0.698,2,2,40,154,0,0,none,471,1
A-00533,2023-01-22 10:30:03.199242,A,rule_based,chat,request_statement,0.802,1,2,37,594,0,0,none,64,1
A-00534,2023-04-23 11:15:18.265115,A,rule_based,voice,check_balance,0.917,2,3,71,518,0,0,none,469,0
A-00535,2023-04-17 05:37:49.961630,A,rule_based,mobile_app,make_payment,0.987,2,3,21,754,0,0,none,468,1
A-00536,2023-02-18 15:15:51.529986,A,rule_based,voice,update_address,0.833,1,1,28,302,0,0,none,353,1
A-00537,2023-04-16 05:55:58.930985,A,rule_based,voice,check_balance,0.879,1,3,18,331,0,0,none,365,0
A-00538,2023-05-23 06:20:36.021647,A,rule_based,voice,check_balance,0.925,1,1,47,443,0,0,none,43,0
A-00539,2023-03-05 00:02:50.797416,A,rule_based,chat,loan_inquiry,0.898,1,3,65,646,0,0,none,456,1
A-00540,2023-02-13 14:48:45.164730,A,rule_based,chat,transfer_funds,0.748,2,3,71,751,0,1,customer_request,267,1
A-00541,2023-05-11 12:00:18.874056,A,rule_based,voice,update_address,0.679,1,2,22,610,0,0,none,182,1
A-00542,2023-05-22 10:58:01.603435,A,rule_based,voice,loan_inquiry,0.931,1,3,37,454,0,0,none,331,1
A-00543,2023-06-21 18:31:49.337737,A,rule_based,voice,transfer_funds,0.948,1,3,60,784,0,0,none,270,0
A-00544,2023-01-27 13:34:14.718013,A,rule_based,voice,check_balance,0.838,1,2,8,226,0,0,none,192,1
A-00545,2023-06-10 01:37:15.312565,A,rule_based,chat,dispute_charge,0.965,1,1,58,429,0,0,none,174,1
A-00546,2023-05-18 17:13:36.711625,A,rule_based,chat,dispute_charge,0.981,2,2,15,272,0,0,none,83,1
A-00547,2023-05-07 08:12:27.368141,A,rule_based,voice,check_balance,0.939,1,3,7,216,0,0,none,439,1
A-00548,2023-02-26 08:23:30.041169,A,rule_based,voice,freeze_card,0.605,2,1,13,377,0,0,none,329,1
A-00549,2023-01-04 23:52:24.776878,A,rule_based,chat,dispute_charge,0.95,2,3,71,635,0,0,none,159,1
A-00550,2023-04-02 08:37:05.284546,A,rule_based,voice,dispute_charge,0.683,1,1,56,323,0,0,none,355,1
A-00551,2023-02-21 10:31:25.343106,A,rule_based,voice,check_balance,0.682,1,2,64,673,0,0,none,342,1
A-00552,2023-02-22 04:01:36.486348,A,rule_based,chat,check_balance,0.915,1,2,56,527,0,0,none,92,1
A-00553,2023-06-16 21:14:19.152500,A,rule_based,voice,transfer_funds,0.748,2,1,64,595,0,0,none,108,0
A-00554,2023-01-28 12:49:32.209212,A,rule_based,voice,check_balance,0.763,2,2,42,270,0,0,none,133,1
A-00555,2023-06-18 03:53:01.967392,A,rule_based,voice,make_payment,0.88,2,1,65,704,0,0,none,77,1
A-00556,2023-04-01 16:26:41.954087,A,rule_based,chat,make_payment,0.52,1,2,9,242,0,0,none,400,1
A-00557,2023-05-31 21:21:59.301300,A,rule_based,voice,dispute_charge,0.938,1,3,48,359,0,0,none,100,1
A-00558,2023-02-21 01:05:53.911065,A,rule_based,chat,update_address,0.946,1,1,61,648,0,0,none,395,1
A-00559,2023-04-25 02:32:14.167846,A,rule_based,voice,dispute_charge,0.978,1,3,79,583,0,0,none,268,0
A-00560,2023-04-11 04:27:42.730291,A,rule_based,voice,check_balance,0.918,2,3,31,309,0,0,none,82,1
A-00561,2023-06-16 08:23:51.022626,A,rule_based,chat,make_payment,0.892,1,3,18,284,0,0,none,410,1
A-00562,2023-02-02 06:34:09.134253,A,rule_based,voice,loan_inquiry,0.85,2,1,59,403,0,0,none,108,1
A-00563,2023-02-06 19:44:30.925275,A,rule_based,voice,request_statement,0.675,1,3,10,412,0,0,none,479,0
A-00564,2023-06-20 19:31:34.340302,A,rule_based,voice,request_statement,0.739,1,1,63,141,0,0,none,36,1
A-00565,2023-01-18 15:12:25.782466,A,rule_based,chat,request_statement,0.957,1,2,57,269,0,0,none,310,1
A-00566,2023-04-25 05:49:41.758572,A,rule_based,voice,freeze_card,0.903,1,1,56,208,0,0,none,171,1
A-00567,2023-01-11 21:38:13.088724,A,rule_based,chat,check_balance,0.941,2,3,27,208,0,0,none,270,1
A-00568,2023-01-14 20:36:01.047892,A,rule_based,voice,make_payment,0.856,1,3,14,347,0,1,customer_request,407,1
A-00569,2023-04-18 11:40:57.249608,A,rule_based,voice,update_address,0.814,2,1,50,125,0,0,none,384,1
A-00570,2023-04-10 05:54:34.547420,A,rule_based,voice,make_payment,0.885,1,2,32,573,0,0,none,156,1
A-00571,2023-04-14 03:28:23.443016,A,rule_based,voice,loan_inquiry,0.809,1,1,34,569,0,0,none,58,1
A-00572,2023-03-27 06:10:37.405545,A,rule_based,chat,dispute_charge,0.818,2,2,19,254,0,0,none,157,1
A-00573,2023-05-14 14:59:32.464725,A,rule_based,voice,freeze_card,0.915,2,2,30,712,0,0,none,394,1
A-00574,2023-06-28 14:15:16.117547,A,rule_based,mobile_app,loan_inquiry,0.459,2,3,67,515,0,0,none,261,1
A-00575,2023-02-19 15:22:29.943863,A,rule_based,voice,update_address,0.882,1,1,71,320,0,0,none,371,1
A-00576,2023-02-28 05:15:33.706082,A,rule_based,voice,transfer_funds,0.877,2,1,31,235,0,0,none,252,1
A-00577,2023-02-28 03:34:26.482522,A,rule_based,voice,update_address,0.957,2,2,15,400,0,0,none,268,1
A-00578,2023-05-18 09:19:18.652949,A,rule_based,chat,loan_inquiry,0.798,2,3,7,772,0,0,none,59,1
A-00579,2023-03-04 15:25:37.073476,A,rule_based,voice,make_payment,0.891,2,3,19,102,0,0,none,40,1
A-00580,2023-05-02 19:30:14.875045,A,rule_based,chat,dispute_charge,0.808,2,1,5,114,0,0,none,346,1
A-00581,2023-03-22 06:14:03.286650,A,rule_based,mobile_app,update_address,0.879,1,1,55,388,0,0,none,120,1
A-00582,2023-04-20 09:42:58.181542,A,rule_based,chat,check_balance,0.863,2,3,53,743,0,0,none,192,1
A-00583,2023-05-30 05:20:47.077862,A,rule_based,voice,dispute_charge,0.757,2,3,63,296,0,0,none,196,1
A-00584,2023-04-03 12:44:00.708843,A,rule_based,chat,transfer_funds,0.587,1,2,29,623,0,0,none,314,1
A-00585,2023-03-27 12:44:53.619568,A,rule_based,voice,request_statement,0.879,2,1,67,501,0,0,none,453,1
A-00586,2023-02-18 01:19:48.724230,A,rule_based,voice,check_balance,0.792,2,1,17,239,0,1,unresolved,370,0
A-00587,2023-04-03 20:42:28.056461,A,rule_based,voice,make_payment,0.803,1,3,22,735,0,0,none,317,1
A-00588,2023-02-17 05:37:15.668290,A,rule_based,chat,check_balance,0.827,2,1,73,214,0,0,none,405,1
A-00589,2023-06-01 20:13:23.839326,A,rule_based,voice,check_balance,0.93,1,1,71,454,0,0,none,259,1
A-00590,2023-03-11 23:53:33.345751,A,rule_based,chat,transfer_funds,0.938,2,2,49,563,0,0,none,95,1
A-00591,2023-01-24 05:44:41.890297,A,rule_based,chat,dispute_charge,0.611,2,3,50,572,0,0,none,249,1
A-00592,2023-02-13 04:39:34.994311,A,rule_based,voice,make_payment,0.636,1,3,57,698,0,0,none,470,0
A-00593,2023-04-07 05:23:30.982051,A,rule_based,voice,update_address,0.834,1,2,66,593,0,0,none,380,1
A-00594,2023-06-14 22:21:43.446184,A,rule_based,chat,check_balance,0.826,2,2,22,560,0,0,none,187,1
A-00595,2023-02-24 02:25:32.425835,A,rule_based,voice,make_payment,0.678,1,2,10,206,0,0,none,175,1
A-00596,2023-02-17 14:08:54.246152,A,rule_based,voice,freeze_card,0.891,2,1,18,314,0,0,none,443,1
A-00597,2023-03-15 04:20:18.550967,A,rule_based,voice,request_statement,0.862,2,1,31,342,0,0,none,72,1
A-00598,2023-06-24 04:41:57.646399,A,rule_based,mobile_app,transfer_funds,0.923,1,1,22,359,0,0,none,449,1
A-00599,2023-06-02 03:20:56.377223,A,rule_based,voice,request_statement,0.899,1,1,44,179,0,0,none,334,1
A-00600,2023-01-27 22:33:55.975114,A,rule_based,voice,dispute_charge,0.876,1,3,15,166,0,0,none,393,1
A-00601,2023-04-21 11:24:51.120983,A,rule_based,voice,freeze_card,0.57,1,2,48,408,0,1,unresolved,178,0
A-00602,2023-05-23 12:51:12.090406,A,rule_based,voice,transfer_funds,0.953,2,2,58,606,0,0,none,321,1
A-00603,2023-05-19 05:48:16.828990,A,rule_based,mobile_app,freeze_card,0.616,2,1,12,721,0,0,none,176,1
A-00604,2023-03-29 23:48:45.087768,A,rule_based,voice,transfer_funds,0.788,1,2,26,758,0,0,none,37,1
A-00605,2023-05-12 17:30:41.710003,A,rule_based,chat,freeze_card,0.859,1,1,45,436,0,0,none,234,1
A-00606,2023-04-16 01:05:38.967942,A,rule_based,chat,loan_inquiry,0.881,2,3,9,728,0,0,none,470,1
A-00607,2023-02-06 06:14:32.373317,A,rule_based,voice,check_balance,0.675,2,3,54,419,0,0,none,139,1
A-00608,2023-01-11 02:09:06.219179,A,rule_based,chat,freeze_card,0.898,1,1,61,431,0,0,none,102,1
A-00609,2023-03-08 12:14:19.024143,A,rule_based,mobile_app,dispute_charge,0.921,2,1,32,246,0,0,none,444,1
A-00610,2023-01-12 03:34:35.358288,A,rule_based,chat,update_address,0.89,1,3,5,539,0,0,none,439,1
A-00611,2023-03-13 02:27:28.457778,A,rule_based,chat,request_statement,0.874,1,1,42,317,0,0,none,411,1
A-00612,2023-05-30 04:45:26.232428,A,rule_based,voice,transfer_funds,0.637,1,1,70,439,0,0,none,469,1
A-00613,2023-06-01 23:21:02.595972,A,rule_based,chat,transfer_funds,0.872,2,2,26,755,0,1,timeout,475,1
A-00614,2023-01-07 03:11:57.624680,A,rule_based,voice,make_payment,0.842,2,3,68,482,0,0,none,443,1
A-00615,2023-01-13 12:23:35.590708,A,rule_based,chat,freeze_card,0.964,2,2,70,312,0,0,none,464,1
A-00616,2023-05-01 13:49:32.946219,A,rule_based,voice,freeze_card,0.733,1,1,26,569,0,0,none,365,1
A-00617,2023-03-31 23:59:39.703741,A,rule_based,chat,make_payment,0.817,1,2,49,611,0,0,none,171,1
A-00618,2023-01-27 21:13:41.723743,A,rule_based,mobile_app,check_balance,0.828,2,2,8,524,0,0,none,236,1
A-00619,2023-05-25 23:53:16.614970,A,rule_based,chat,check_balance,0.776,2,2,46,129,0,0,none,201,1
A-00620,2023-02-08 23:15:48.322410,A,rule_based,voice,freeze_card,0.973,1,2,70,258,0,0,none,259,1
A-00621,2023-01-15 01:36:17.209028,A,rule_based,chat,dispute_charge,0.892,2,2,75,189,0,0,none,344,1
A-00622,2023-05-15 21:52:15.011731,A,rule_based,mobile_app,transfer_funds,0.822,1,2,19,769,0,0,none,138,0
A-00623,2023-04-20 11:06:15.157476,A,rule_based,chat,dispute_charge,0.757,2,2,54,318,0,0,none,37,1
A-00624,2023-03-12 23:59:33.472750,A,rule_based,mobile_app,transfer_funds,0.926,2,2,9,432,0,0,none,301,1
A-00625,2023-05-05 16:34:37.921242,A,rule_based,chat,dispute_charge,0.838,1,2,25,730,0,0,none,477,1
A-00626,2023-06-14 01:09:52.470526,A,rule_based,mobile_app,freeze_card,0.712,1,3,67,793,0,0,none,417,1
A-00627,2023-01-07 03:40:05.349907,A,rule_based,voice,check_balance,0.893,1,1,53,253,0,0,none,34,1
A-00628,2023-04-23 23:34:30.614727,A,rule_based,voice,update_address,0.651,2,3,34,701,0,0,none,299,1
A-00629,2023-02-09 06:28:57.803186,A,rule_based,chat,loan_inquiry,0.894,2,3,77,608,0,1,unresolved,269,1
A-00630,2023-03-27 08:16:30.442608,A,rule_based,mobile_app,transfer_funds,0.845,1,2,61,529,0,0,none,221,1
A-00631,2023-03-18 07:35:54.516394,A,rule_based,voice,loan_inquiry,0.896,2,1,6,217,0,0,none,330,1
A-00632,2023-03-12 04:42:43.794163,A,rule_based,voice,check_balance,0.799,1,2,10,583,0,0,none,221,1
A-00633,2023-02-04 06:20:18.071049,A,rule_based,voice,make_payment,0.885,2,3,51,528,0,1,unresolved,441,1
A-00634,2023-05-25 11:26:51.811592,A,rule_based,chat,check_balance,0.968,2,1,70,412,0,0,none,438,0
A-00635,2023-03-10 07:31:44.136796,A,rule_based,mobile_app,check_balance,0.645,1,2,16,510,0,0,none,319,1
A-00636,2023-06-09 16:41:16.250084,A,rule_based,chat,request_statement,0.682,1,3,45,247,0,0,none,236,1
A-00637,2023-03-05 20:10:00.980864,A,rule_based,voice,freeze_card,0.669,2,2,66,535,0,0,none,298,1
A-00638,2023-06-01 03:33:41.936450,A,rule_based,voice,freeze_card,0.892,2,1,69,207,0,0,none,435,1
A-00639,2023-04-09 00:05:40.387872,A,rule_based,mobile_app,loan_inquiry,0.879,1,2,53,300,0,0,none,165,1
A-00640,2023-03-11 09:54:03.652539,A,rule_based,voice,freeze_card,0.566,1,1,79,446,0,0,none,420,1
A-00641,2023-05-07 17:25:09.001428,A,rule_based,voice,loan_inquiry,0.829,1,3,75,213,0,0,none,295,1
A-00642,2023-05-22 14:20:52.721832,A,rule_based,voice,check_balance,0.715,1,2,67,739,0,0,none,58,1
A-00643,2023-03-28 21:13:27.170349,A,rule_based,chat,make_payment,0.856,2,2,55,720,0,0,none,367,1
A-00644,2023-03-18 13:48:58.502221,A,rule_based,voice,request_statement,0.659,2,3,78,432,0,0,none,120,1
A-00645,2023-04-14 22:26:59.827230,A,rule_based,voice,loan_inquiry,0.758,1,2,6,498,0,1,none,262,1
A-00646,2023-04-16 07:54:20.862521,A,rule_based,voice,check_balance,0.923,2,1,11,304,0,0,none,457,1
A-00647,2023-03-18 14:04:12.764972,A,rule_based,mobile_app,update_address,0.856,2,3,43,248,0,0,none,380,0
A-00648,2023-05-17 09:06:13.085540,A,rule_based,voice,request_statement,0.709,1,2,55,772,0,0,none,344,1
A-00649,2023-03-13 22:47:47.955467,A,rule_based,voice,check_balance,0.533,1,2,72,389,0,0,none,61,0
A-00650,2023-03-23 12:57:10.228509,A,rule_based,voice,dispute_charge,0.749,2,1,55,767,0,0,none,416,1
A-00651,2023-04-19 22:58:29.023995,A,rule_based,voice,loan_inquiry,0.82,2,2,22,146,0,0,none,180,1
A-00652,2023-06-27 15:11:14.122826,A,rule_based,chat,request_statement,0.998,2,2,73,174,0,0,none,52,1
A-00653,2023-02-16 22:09:50.398491,A,rule_based,chat,make_payment,0.927,2,1,11,432,0,0,none,461,1
A-00654,2023-02-11 18:02:09.944224,A,rule_based,voice,loan_inquiry,0.778,1,2,12,647,0,0,none,115,1
A-00655,2023-02-01 20:09:10.768810,A,rule_based,mobile_app,make_payment,0.935,1,1,58,396,0,0,none,175,1
A-00656,2023-05-05 02:23:56.420920,A,rule_based,voice,loan_inquiry,0.837,1,2,77,687,0,0,none,93,1
A-00657,2023-03-22 20:05:19.801131,A,rule_based,mobile_app,make_payment,0.86,2,3,42,192,0,0,none,309,1
A-00658,2023-03-11 22:46:45.800835,A,rule_based,voice,update_address,0.969,2,3,15,699,0,0,none,420,1
A-00659,2023-02-06 17:40:13.498763,A,rule_based,voice,dispute_charge,0.611,2,1,8,411,0,0,none,263,1
A-00660,2023-06-10 09:43:04.045377,A,rule_based,mobile_app,make_payment,0.759,2,1,78,299,0,0,none,421,1
A-00661,2023-03-21 18:30:27.043779,A,rule_based,mobile_app,loan_inquiry,0.829,1,1,25,547,0,0,none,451,1
A-00662,2023-04-20 09:14:06.380235,A,rule_based,chat,check_balance,0.892,2,2,52,644,0,0,none,422,0
A-00663,2023-01-21 06:07:40.001605,A,rule_based,chat,check_balance,0.829,2,1,29,749,0,0,none,103,0
A-00664,2023-01-20 10:26:23.913884,A,rule_based,chat,make_payment,0.91,2,1,21,161,0,1,timeout,122,1
A-00665,2023-01-13 02:58:17.831958,A,rule_based,chat,freeze_card,0.939,2,3,55,592,0,1,unresolved,164,1
A-00666,2023-03-08 02:56:06.249197,A,rule_based,voice,loan_inquiry,0.951,1,3,60,320,0,0,none,317,1
A-00667,2023-03-27 02:52:12.437289,A,rule_based,voice,transfer_funds,0.854,1,2,40,451,0,0,none,418,1
A-00668,2023-02-14 00:34:39.380235,A,rule_based,chat,make_payment,0.822,2,3,43,423,0,0,none,170,1
A-00669,2023-03-04 22:36:24.571404,A,rule_based,chat,dispute_charge,0.939,2,2,41,639,0,0,none,329,1
A-00670,2023-01-02 03:02:36.049138,A,rule_based,mobile_app,check_balance,0.879,2,2,49,378,0,0,none,114,1
A-00671,2023-03-05 04:42:07.811745,A,rule_based,voice,update_address,0.881,1,3,65,295,0,0,none,274,1
A-00672,2023-01-22 10:49:12.599289,A,rule_based,voice,transfer_funds,0.86,2,1,58,441,0,0,none,380,1
A-00673,2023-01-24 02:37:15.407671,A,rule_based,voice,freeze_card,0.904,1,2,25,568,0,0,none,207,1
A-00674,2023-01-01 19:27:58.829253,A,rule_based,chat,update_address,0.806,2,1,23,692,0,0,none,103,1
A-00675,2023-05-06 08:21:50.563445,A,rule_based,voice,dispute_charge,0.903,1,3,55,103,0,0,none,215,1
A-00676,2023-06-17 15:08:45.254016,A,rule_based,mobile_app,transfer_funds,0.809,2,3,53,497,0,0,none,372,1
A-00677,2023-04-22 21:04:36.562373,A,rule_based,voice,dispute_charge,0.811,2,3,32,150,0,0,none,450,0
A-00678,2023-01-18 07:35:34.311583,A,rule_based,voice,check_balance,0.656,1,2,67,533,0,0,none,307,1
A-00679,2023-06-28 03:17:08.236952,A,rule_based,chat,make_payment,0.923,2,2,36,536,0,0,none,331,0
A-00680,2023-06-25 14:31:40.577472,A,rule_based,voice,check_balance,0.747,2,1,30,698,0,0,none,218,1
A-00681,2023-03-26 06:46:23.498545,A,rule_based,chat,make_payment,0.793,1,3,46,234,0,0,none,448,1
A-00682,2023-01-20 09:59:42.084655,A,rule_based,voice,check_balance,0.53,1,3,19,656,0,0,none,421,1
A-00683,2023-05-10 17:35:37.743633,A,rule_based,voice,dispute_charge,0.863,1,3,57,582,0,0,none,467,1
A-00684,2023-06-23 01:32:33.516126,A,rule_based,chat,request_statement,0.765,2,2,72,565,0,0,none,418,1
A-00685,2023-05-21 03:58:56.243565,A,rule_based,mobile_app,make_payment,0.846,1,1,75,545,0,0,none,276,1
A-00686,2023-04-23 08:33:22.794288,A,rule_based,voice,dispute_charge,0.726,2,2,38,484,0,0,none,462,1
A-00687,2023-04-20 22:47:37.745675,A,rule_based,voice,transfer_funds,0.791,2,1,25,144,0,1,customer_request,304,1
A-00688,2023-06-26 00:36:22.512126,A,rule_based,chat,freeze_card,0.568,2,1,40,669,0,0,none,300,1
A-00689,2023-01-14 03:52:31.926221,A,rule_based,mobile_app,update_address,0.915,1,3,12,374,0,0,none,325,0
A-00690,2023-01-27 22:04:55.216673,A,rule_based,chat,make_payment,0.715,2,3,55,173,0,0,none,113,1
A-00691,2023-05-30 13:06:19.588592,A,rule_based,chat,loan_inquiry,0.668,1,2,37,529,0,0,none,407,1
A-00692,2023-01-27 02:53:18.625133,A,rule_based,voice,make_payment,0.995,1,2,14,763,0,0,none,193,1
A-00693,2023-03-10 23:50:26.964720,A,rule_based,chat,make_payment,0.79,1,2,46,599,0,0,none,326,1
A-00694,2023-02-20 16:04:36.430163,A,rule_based,mobile_app,transfer_funds,0.762,2,1,58,272,0,0,none,409,0
A-00695,2023-02-13 19:40:52.230081,A,rule_based,mobile_app,update_address,0.525,1,1,22,671,0,0,none,81,1
A-00696,2023-01-05 15:07:07.783638,A,rule_based,chat,freeze_card,0.887,1,1,35,692,0,1,timeout,165,0
A-00697,2023-04-12 22:12:19.650493,A,rule_based,chat,update_address,0.883,2,3,71,331,0,0,none,454,1
A-00698,2023-03-14 05:21:17.028002,A,rule_based,mobile_app,request_statement,0.837,2,2,58,465,0,0,none,192,1
A-00699,2023-04-10 06:52:10.986931,A,rule_based,voice,make_payment,0.939,2,3,64,685,0,0,none,327,1
A-00700,2023-02-24 19:28:31.627449,A,rule_based,voice,make_payment,0.811,1,1,38,210,0,0,none,282,1
A-00701,2023-06-19 11:06:39.217804,A,rule_based,mobile_app,make_payment,0.879,1,3,42,347,0,0,none,421,1
A-00702,2023-04-17 10:37:11.533740,A,rule_based,voice,check_balance,0.733,2,3,42,419,0,0,none,259,1
A-00703,2023-06-23 00:24:51.987670,A,rule_based,voice,loan_inquiry,0.694,1,2,38,104,0,1,customer_request,221,1
A-00704,2023-03-05 00:01:32.600631,A,rule_based,voice,make_payment,0.932,2,1,15,216,0,0,none,37,1
A-00705,2023-01-01 09:53:26.884810,A,rule_based,chat,update_address,0.606,1,3,8,527,0,1,customer_request,243,1
A-00706,2023-05-21 15:04:02.066296,A,rule_based,chat,freeze_card,0.776,2,3,67,284,0,0,none,293,0
A-00707,2023-05-29 22:16:35.946127,A,rule_based,chat,freeze_card,0.729,2,2,45,269,0,0,none,339,1
A-00708,2023-01-11 13:35:55.233260,A,rule_based,voice,dispute_charge,0.846,2,1,44,307,0,0,none,381,1
A-00709,2023-04-23 13:35:42.241046,A,rule_based,voice,dispute_charge,0.71,1,2,49,187,0,0,none,379,1
A-00710,2023-04-29 23:35:49.868208,A,rule_based,voice,transfer_funds,0.859,2,2,35,545,0,0,none,236,1
A-00711,2023-01-27 05:34:13.100324,A,rule_based,mobile_app,request_statement,0.645,1,3,71,280,0,0,none,65,1
A-00712,2023-04-10 10:54:21.845963,A,rule_based,voice,loan_inquiry,0.744,2,3,40,556,0,0,none,144,1
A-00713,2023-02-13 18:37:08.992334,A,rule_based,chat,transfer_funds,0.87,2,2,42,679,0,0,none,213,1
A-00714,2023-01-03 23:04:16.888237,A,rule_based,chat,freeze_card,0.934,2,1,44,435,0,0,none,470,1
A-00715,2023-06-06 01:03:21.277529,A,rule_based,chat,check_balance,0.827,1,2,16,739,0,0,none,376,1
