session_id,timestamp,period,system_type,channel,intent,confidence_score,intent_attempts,turns,raw_input_length,response_latency_ms,is_fallback,transferred_to_human,transfer_reason,call_duration_sec,resolved
B-00506,2023-08-30 08:13:23.523327,B,llm_agent,voice,check_balance,0.975,1,2,32,901,0,0,none,137,1
B-00507,2023-11-10 08:07:28.366414,B,llm_agent,mobile_app,make_payment,0.985,1,3,31,222,0,0,none,149,1
B-00508,2023-07-22 04:55:44.831377,B,llm_agent,chat,dispute_charge,0.73,1,3,34,528,0,0,none,684,0
B-00509,2023-10-29 18:27:42.058831,B,llm_agent,voice,transaction_dispute,0.723,2,7,191,2794,0,0,none,563,1
B-00510,2023-07-06 00:12:58.442628,B,llm_agent,voice,make_payment,0.892,2,2,74,341,0,0,none,165,0
B-00511,2023-11-04 03:21:55.347116,B,llm_agent,chat,transaction_dispute,0.406,2,7,47,2215,0,0,none,617,1
B-00512,2023-09-11 16:02:50.277058,B,llm_agent,voice,check_balance,0.946,1,1,52,904,0,0,none,216,1
B-00513,2023-11-17 18:56:10.975383,B,llm_agent,voice,check_balance,0.774,1,3,89,558,0,0,none,81,1
B-00514,2023-07-10 09:58:35.213312,B,llm_agent,chat,check_balance,0.925,1,4,100,1127,0,0,none,470,1
B-00515,2023-12-14 11:04:53.186109,B,llm_agent,chat,dispute_charge,0.563,1,1,112,674,0,0,none,409,1
B-00516,2023-09-02 14:35:03.151653,B,llm_agent,voice,payment_processing,0.389,3,5,124,1812,0,1,unresolved,34,1
B-00517,2023-09-10 05:02:17.356832,B,llm_agent,voice,check_balance,0.586,1,3,56,789,0,0,none,407,1
B-00518,2023-08-01 10:46:54.565645,B,llm_agent,chat,freeze_card,0.858,1,2,101,921,0,0,none,519,1
B-00519,2023-07-24 14:16:55.344129,B,llm_agent,voice,check_balance,0.878,2,1,24,334,0,0,none,283,0
B-00520,2023-07-10 23:07:08.417864,B,llm_agent,mobile_app,loan_inquiry,0.93,1,2,96,913,0,0,none,653,1
B-00521,2023-07-20 16:04:54.905006,B,llm_agent,chat,make_payment,0.874,2,4,81,711,0,0,none,294,1
B-00522,2023-10-10 11:00:28.262489,B,llm_agent,voice,make_payment,0.732,2,4,77,1131,0,0,none,275,0
B-00523,2023-11-11 08:24:56.248611,B,llm_agent,mobile_app,check_balance,0.791,1,3,52,470,0,0,none,502,1
B-00524,2023-07-19 16:22:51.709211,B,llm_agent,chat,check_balance,0.831,1,2,68,1194,0,0,none,447,1
B-00525,2023-07-24 14:44:06.187865,B,llm_agent,mobile_app,check_balance,0.681,2,2,70,602,0,0,none,674,1
B-00526,2023-07-17 14:39:47.334787,B,llm_agent,mobile_app,make_payment,0.922,2,3,19,793,0,0,none,276,1
B-00527,2023-09-28 12:06:24.005436,B,llm_agent,voice,make_payment,0.688,2,3,83,212,0,0,none,114,1
B-00528,2023-08-10 12:55:59.307690,B,llm_agent,voice,update_address,0.791,1,2,105,972,0,0,none,507,1
B-00529,2023-07-27 17:36:40.663927,B,llm_agent,mobile_app,check_balance,0.98,2,2,35,998,0,0,none,692,1
B-00530,2023-09-15 23:35:46.729591,B,llm_agent,voice,dispute_charge,0.82,2,2,88,1135,0,0,none,393,1
B-00531,2023-10-17 09:25:04.698574,B,llm_agent,voice,make_payment,0.824,1,2,75,1146,0,0,none,433,1
B-00532,2023-08-02 13:05:17.539715,B,llm_agent,chat,loan_inquiry,0.818,1,1,47,755,0,0,none,376,1
B-00533,2023-11-20 05:51:45.424766,B,llm_agent,chat,check_balance,0.669,2,1,62,972,0,0,none,279,1
B-00534,2023-10-18 01:54:31.577975,B,llm_agent,chat,dispute_charge,0.88,1,2,58,455,0,0,none,66,1
B-00535,2023-11-17 02:14:35.875797,B,llm_agent,voice,request_statement,0.633,1,2,75,523,0,0,none,719,1
B-00536,2023-08-30 07:40:10.159452,B,llm_agent,chat,update_address,0.917,2,4,66,661,0,0,none,486,0
B-00537,2023-09-10 21:21:59.645161,B,llm_agent,chat,update_address,0.686,2,2,27,861,0,0,none,577,0
B-00538,2023-12-27 10:58:10.848726,B,llm_agent,voice,freeze_card,0.623,1,1,77,208,0,0,none,379,1
B-00539,2023-10-19 16:29:00.009169,B,llm_agent,voice,transfer_funds,0.925,1,4,34,421,0,0,none,300,0
B-00540,2023-07-28 17:58:43.462402,B,llm_agent,voice,loan_inquiry,0.953,2,2,8,1157,0,0,none,251,0
B-00541,2023-11-08 17:05:55.765144,B,llm_agent,chat,payment_processing,0.698,4,3,165,2728,0,0,none,183,1
B-00542,2023-11-14 02:31:17.603914,B,llm_agent,chat,dispute_charge,0.784,1,1,31,326,0,0,none,361,0
B-00543,2023-12-24 13:05:18.036311,B,llm_agent,voice,check_balance,0.893,1,1,110,1081,0,0,none,119,0
B-00544,2023-10-09 04:15:11.238286,B,llm_agent,mobile_app,check_balance,0.816,1,2,73,258,0,0,none,258,1
B-00545,2023-10-16 21:06:50.777765,B,llm_agent,chat,freeze_card,0.934,1,4,34,637,0,0,none,690,1
B-00546,2023-08-25 20:30:07.187533,B,llm_agent,voice,request_statement,0.894,1,2,11,1107,0,1,low_confidence,217,1
B-00547,2023-10-10 20:34:30.149805,B,llm_agent,chat,make_payment,0.857,2,1,36,911,0,0,none,231,1
B-00548,2023-07-08 02:36:09.041653,B,llm_agent,voice,check_balance,0.858,1,3,94,1040,0,0,none,113,1
B-00549,2023-11-28 16:27:38.810434,B,llm_agent,voice,make_payment,0.961,1,3,49,623,0,0,none,650,1
B-00550,2023-11-05 03:24:11.641356,B,llm_agent,chat,transfer_funds,0.961,1,3,78,954,0,0,none,181,1
B-00551,2023-11-02 22:14:18.275214,B,llm_agent,voice,transaction_dispute,0.234,2,4,124,1059,0,1,timeout,584,1
B-00552,2023-11-02 13:59:05.560735,B,llm_agent,mobile_app,transfer_funds,0.971,1,1,53,747,0,0,none,119,1
B-00553,2023-08-09 18:47:49.217858,B,llm_agent,chat,make_payment,0.906,1,2,7,813,0,0,none,243,1
B-00554,2023-07-09 01:56:46.338720,B,llm_agent,voice,loan_inquiry,0.814,1,3,107,1174,0,0,none,36,1
B-00555,2023-10-05 14:17:42.320223,B,llm_agent,voice,update_address,0.803,1,4,60,620,0,0,none,471,1
B-00556,2023-10-07 20:20:05.948702,B,llm_agent,mobile_app,request_statement,0.773,1,4,74,940,0,0,none,539,0
B-00557,2023-12-04 03:04:56.927437,B,llm_agent,voice,check_balance,0.881,2,2,65,592,0,0,none,636,1
B-00558,2023-11-02 03:31:09.120712,B,llm_agent,voice,dispute_charge,0.614,1,4,21,836,0,1,unresolved,95,1
B-00559,2023-08-30 02:46:03.462456,B,llm_agent,voice,transfer_funds,0.891,2,1,7,618,0,0,none,605,1
B-00560,2023-10-03 19:45:56.958649,B,llm_agent,mobile_app,make_payment,0.747,1,3,16,772,0,0,none,302,1
B-00561,2023-10-06 08:05:35.469864,B,llm_agent,voice,check_balance,0.858,1,1,46,511,0,0,none,102,1
B-00562,2023-11-06 03:49:48.683893,B,llm_agent,chat,transfer_funds,0.669,2,4,84,456,0,0,none,476,1
B-00563,2023-11-15 21:18:41.967140,B,llm_agent,chat,check_balance,0.815,1,3,44,598,0,0,none,261,1
B-00564,2023-10-21 21:43:56.114342,B,llm_agent,voice,update_address,0.819,2,3,96,750,0,1,low_confidence,518,1
B-00565,2023-12-04 08:07:25.147081,B,llm_agent,voice,request_statement,0.754,1,2,27,1004,0,0,none,305,1
B-00566,2023-08-28 10:03:36.008227,B,llm_agent,voice,transfer_funds,0.822,1,4,33,1103,0,1,timeout,82,0
B-00567,2023-11-28 00:13:16.063223,B,llm_agent,voice,request_statement,0.861,1,3,13,384,0,0,none,607,0
B-00568,2023-07-07 11:07:06.765542,B,llm_agent,voice,check_balance,0.97,1,1,46,379,0,0,none,638,1
B-00569,2023-11-30 20:56:32.041682,B,llm_agent,voice,request_statement,0.926,2,2,24,1198,0,0,none,425,1
B-00570,2023-08-26 14:59:48.727739,B,llm_agent,chat,update_address,0.963,2,2,96,416,0,0,none,91,1
B-00571,2023-11-05 02:37:38.599791,B,llm_agent,voice,transfer_funds,0.662,1,3,70,273,0,0,none,367,0
B-00572,2023-11-08 04:16:35.906509,B,llm_agent,voice,check_balance,0.77,2,4,114,991,0,0,none,384,1
B-00573,2023-09-07 19:29:55.976504,B,llm_agent,chat,request_statement,0.938,2,4,81,1058,0,0,none,563,1
B-00574,2023-08-11 22:56:40.480435,B,llm_agent,voice,freeze_card,0.935,1,1,65,564,0,0,none,597,0
B-00575,2023-11-15 22:59:16.272284,B,llm_agent,voice,request_statement,0.706,1,4,105,507,0,0,none,685,1
B-00576,2023-08-26 05:34:10.806262,B,llm_agent,chat,account_balance_check,0.542,3,5,194,1316,0,0,none,345,1
B-00577,2023-08-29 04:23:14.807634,B,llm_agent,chat,transfer_funds,0.766,2,2,87,771,0,0,none,544,1
B-00578,2023-10-27 00:17:04.684547,B,llm_agent,voice,freeze_card,0.703,2,4,84,1184,0,0,none,719,1
B-00579,2023-11-04 11:38:07.239374,B,llm_agent,voice,check_balance,0.611,1,4,82,667,0,0,none,252,1
B-00580,2023-07-01 22:45:04.707357,B,llm_agent,chat,request_statement,0.813,2,2,7,388,0,0,none,517,1
B-00581,2023-09-30 20:23:55.850607,B,llm_agent,chat,make_payment,0.771,1,2,99,794,0,0,none,680,0
B-00582,2023-11-28 15:53:15.002721,B,llm_agent,voice,make_payment,0.889,2,4,83,1073,0,0,none,263,1
B-00583,2023-09-12 19:10:29.138040,B,llm_agent,chat,make_payment,0.601,1,2,28,959,0,0,none,127,1
B-00584,2023-09-03 05:52:57.351761,B,llm_agent,chat,transfer_funds,0.838,1,4,67,787,0,1,customer_request,82,1
B-00585,2023-10-22 12:21:01.082481,B,llm_agent,voice,dispute_charge,0.831,1,3,80,1145,0,0,none,208,1
B-00586,2023-08-05 03:21:29.466206,B,llm_agent,voice,update_address,0.976,2,3,57,558,0,1,low_confidence,599,1
B-00587,2023-12-17 08:38:57.683681,B,llm_agent,voice,freeze_card,0.899,1,1,46,826,0,1,unresolved,387,1
B-00588,2023-08-12 16:36:50.001691,B,llm_agent,voice,transfer_funds,0.876,1,3,42,400,0,0,none,630,1
B-00589,2023-11-05 03:26:39.226256,B,llm_agent,voice,dispute_charge,0.771,1,3,6,419,0,0,none,487,1
B-00590,2023-11-01 19:19:50.660427,B,llm_agent,voice,loan_inquiry,0.731,2,4,88,819,0,0,none,465,1
B-00591,2023-11-08 11:25:12.469921,B,llm_agent,voice,account_balance_check,0.419,4,7,87,2171,0,0,none,63,1
B-00592,2023-12-01 14:22:16.172866,B,llm_agent,chat,transfer_funds,0.735,1,2,28,1107,0,0,none,258,1
B-00593,2023-10-04 15:50:51.707423,B,llm_agent,voice,request_statement,0.673,1,4,84,1064,0,0,none,363,1
B-00594,2023-12-13 06:50:34.012203,B,llm_agent,chat,loan_inquiry,0.924,1,1,117,393,0,0,none,420,0
B-00595,2023-10-20 20:09:19.245691,B,llm_agent,voice,update_address,0.958,1,4,15,820,0,0,none,534,1
B-00596,2023-12-24 06:21:09.088386,B,llm_agent,chat,transaction_dispute,0.644,4,7,100,2571,0,0,none,31,1
B-00597,2023-07-17 17:12:09.200190,B,llm_agent,voice,transfer_funds,0.648,1,2,41,244,0,0,none,489,1
B-00598,2023-12-02 08:33:33.295773,B,llm_agent,voice,freeze_card,0.965,2,2,87,1087,0,0,none,317,1
B-00599,2023-10-23 20:23:41.506667,B,llm_agent,mobile_app,unknown,0.507,2,5,76,2667,1,1,unresolved,667,1
B-00600,2023-12-10 11:04:23.481491,B,llm_agent,voice,request_statement,0.7,2,2,104,349,0,0,none,710,1
B-00601,2023-09-03 04:17:36.110514,B,llm_agent,voice,check_balance,0.562,1,3,5,542,0,0,none,107,1
B-00602,2023-10-28 12:28:06.627337,B,llm_agent,voice,document_request,0.446,4,7,59,964,0,1,customer_request,177,1
B-00603,2023-10-02 22:24:09.164177,B,llm_agent,mobile_app,make_payment,0.981,1,2,87,448,0,0,none,595,1
B-00604,2023-11-17 04:44:21.728108,B,llm_agent,voice,account_balance_check,0.521,3,3,190,2436,0,0,none,501,1
B-00605,2023-10-29 11:52:39.552085,B,llm_agent,chat,dispute_charge,0.923,1,1,16,907,0,0,none,62,1
B-00606,2023-12-11 09:43:46.745699,B,llm_agent,chat,update_address,0.923,1,3,16,696,0,0,none,102,0
B-00607,2023-09-17 15:02:24.193549,B,llm_agent,mobile_app,loan_inquiry,0.933,2,4,113,974,0,1,unresolved,196,1
B-00608,2023-10-15 12:53:13.465395,B,llm_agent,mobile_app,card_management,0.585,3,4,166,2028,0,0,none,533,0
B-00609,2023-12-03 14:07:18.349101,B,llm_agent,voice,update_address,0.953,2,1,58,714,0,0,none,203,0
B-00610,2023-10-10 23:34:07.196093,B,llm_agent,voice,update_address,0.936,2,2,114,560,0,0,none,333,0
B-00611,2023-09-17 04:26:08.781970,B,llm_agent,mobile_app,transfer_funds,0.754,2,1,40,250,0,0,none,620,1
B-00612,2023-09-24 12:46:27.936119,B,llm_agent,voice,transfer_funds,0.672,1,2,10,1067,0,0,none,265,1
B-00613,2023-11-19 08:44:04.027554,B,llm_agent,chat,request_statement,0.916,1,4,77,959,0,1,unresolved,404,0
B-00614,2023-12-19 23:28:39.353927,B,llm_agent,voice,make_payment,0.767,1,1,9,1056,0,0,none,378,1
B-00615,2023-08-07 07:37:59.008011,B,llm_agent,voice,transfer_funds,0.659,2,3,64,697,0,0,none,412,1
B-00616,2023-08-15 17:29:07.910927,B,llm_agent,voice,transfer_funds,0.759,2,4,58,1159,0,0,none,594,1
B-00617,2023-08-05 07:33:08.412287,B,llm_agent,mobile_app,make_payment,0.855,1,1,96,351,0,0,none,664,1
B-00618,2023-08-04 12:15:13.542090,B,llm_agent,voice,insurance_claim,0.42,4,4,136,2761,0,0,none,608,1
B-00619,2023-07-12 08:57:50.244074,B,llm_agent,voice,dispute_charge,0.69,2,1,104,610,0,0,none,421,1
B-00620,2023-11-23 23:15:08.057481,B,llm_agent,chat,freeze_card,0.743,2,1,111,908,0,1,unresolved,273,1
B-00621,2023-09-01 02:36:00.713415,B,llm_agent,voice,request_statement,0.931,2,4,95,320,0,0,none,647,1
B-00622,2023-09-16 17:04:34.283647,B,llm_agent,voice,payment_processing,0.225,2,5,184,2524,0,0,none,466,0
B-00623,2023-12-06 09:20:38.324634,B,llm_agent,voice,freeze_card,0.886,2,3,101,561,0,1,timeout,522,0
B-00624,2023-12-15 14:33:09.765863,B,llm_agent,voice,update_address,0.707,1,4,91,831,0,0,none,252,1
B-00625,2023-10-08 19:01:49.712958,B,llm_agent,mobile_app,update_address,0.945,1,3,5,390,0,0,none,685,1
B-00626,2023-07-18 19:45:45.074569,B,llm_agent,voice,make_payment,0.955,1,4,62,534,0,0,none,341,1
B-00627,2023-09-22 12:05:19.513286,B,llm_agent,voice,transfer_funds,0.648,2,4,44,702,0,0,none,211,1
B-00628,2023-12-15 03:53:39.225541,B,llm_agent,voice,check_balance,0.668,1,3,72,311,0,0,none,482,0
B-00629,2023-12-13 00:29:52.440850,B,llm_agent,chat,transfer_funds,0.645,2,3,119,530,0,0,none,199,1
B-00630,2023-08-29 11:49:30.732321,B,llm_agent,chat,check_balance,0.777,1,4,114,335,0,0,none,206,0
B-00631,2023-12-25 16:37:03.582815,B,llm_agent,voice,make_payment,0.923,1,3,8,1022,0,0,none,267,1
B-00632,2023-08-29 08:29:02.949425,B,llm_agent,voice,request_statement,0.968,2,3,103,643,0,0,none,254,0
B-00633,2023-11-27 00:07:46.633229,B,llm_agent,chat,dispute_charge,0.861,1,2,54,460,0,0,none,105,1
B-00634,2023-12-19 07:59:05.211521,B,llm_agent,mobile_app,make_payment,0.828,1,3,56,1169,0,0,none,144,1
B-00635,2023-07-24 18:44:07.140175,B,llm_agent,voice,check_balance,0.936,2,3,86,484,0,0,none,614,0
B-00636,2023-08-23 11:22:49.028038,B,llm_agent,voice,check_balance,0.737,2,2,117,678,0,0,none,445,1
B-00637,2023-10-11 15:36:38.051328,B,llm_agent,mobile_app,dispute_charge,0.951,2,2,7,796,0,0,none,176,1
B-00638,2023-09-06 11:46:25.269330,B,llm_agent,voice,update_address,0.929,1,1,16,1107,0,0,none,613,1
B-00639,2023-12-27 04:47:53.159303,B,llm_agent,chat,request_statement,0.842,2,4,35,927,0,0,none,42,1
B-00640,2023-09-12 18:46:00.986553,B,llm_agent,voice,request_statement,0.212,2,3,111,1057,0,0,none,663,1
B-00641,2023-12-01 08:26:23.832260,B,llm_agent,mobile_app,request_statement,0.749,2,1,14,1053,0,0,none,548,0
B-00642,2023-08-06 04:57:16.129619,B,llm_agent,voice,update_address,0.748,1,4,86,1002,0,0,none,680,1
B-00643,2023-12-27 21:54:26.452253,B,llm_agent,chat,request_statement,0.836,1,3,87,716,0,0,none,356,1
B-00644,2023-11-11 14:27:17.282426,B,llm_agent,voice,dispute_charge,0.912,2,4,81,957,0,1,low_confidence,567,1
B-00645,2023-07-03 13:15:43.813805,B,llm_agent,voice,dispute_charge,0.886,1,4,90,1030,0,0,none,234,1
B-00646,2023-08-01 13:02:36.579083,B,llm_agent,voice,make_payment,0.748,2,1,73,877,0,0,none,356,1
B-00647,2023-07-19 17:03:01.395077,B,llm_agent,chat,check_balance,0.913,1,2,56,1050,0,0,none,686,1
B-00648,2023-10-17 06:04:22.632916,B,llm_agent,voice,dispute_charge,0.695,1,3,59,606,0,0,none,590,1
B-00649,2023-11-30 14:12:50.241777,B,llm_agent,voice,unknown,0.514,3,6,64,1581,1,0,none,375,1
B-00650,2023-11-21 16:38:21.410364,B,llm_agent,voice,request_statement,0.975,2,1,13,485,0,0,none,206,0
B-00651,2023-10-14 19:30:52.515260,B,llm_agent,voice,check_balance,0.652,1,1,7,506,0,0,none,366,0
B-00652,2023-10-21 22:26:25.726333,B,llm_agent,voice,make_payment,0.811,2,1,117,703,0,0,none,382,1
B-00653,2023-12-20 14:29:07.208225,B,llm_agent,voice,freeze_card,0.804,2,3,67,528,0,0,none,480,1
B-00654,2023-09-21 19:01:40.014932,B,llm_agent,chat,make_payment,0.679,1,4,50,340,0,0,none,663,1
B-00655,2023-11-15 08:04:28.400362,B,llm_agent,voice,make_payment,0.652,2,2,89,533,0,0,none,90,1
B-00656,2023-07-18 18:41:44.088346,B,llm_agent,chat,update_address,0.827,1,1,22,299,0,1,unresolved,428,1
B-00657,2023-07-16 11:10:01.066802,B,llm_agent,chat,investment_advice,0.763,2,3,41,2844,0,1,low_confidence,279,1
B-00658,2023-08-01 10:28:09.392166,B,llm_agent,voice,dispute_charge,0.848,2,1,38,639,0,0,none,451,1
B-00659,2023-12-23 07:08:12.442696,B,llm_agent,voice,update_address,0.942,2,1,38,790,0,0,none,185,1
B-00660,2023-11-17 00:25:05.555744,B,llm_agent,chat,update_address,0.717,2,2,38,584,0,0,none,458,1
B-00661,2023-12-14 19:34:56.319153,B,llm_agent,mobile_app,update_address,0.883,1,3,30,270,0,0,none,76,1
B-00662,2023-09-01 04:54:54.582681,B,llm_agent,chat,dispute_charge,0.592,2,1,98,531,0,0,none,584,1
B-00663,2023-07-31 15:30:32.309263,B,llm_agent,chat,investment_advice,0.562,2,5,130,1096,0,1,low_confidence,282,1
B-00664,2023-07-11 23:11:01.442259,B,llm_agent,voice,request_statement,0.944,1,3,77,242,0,0,none,88,1
B-00665,2023-09-19 03:16:24.123408,B,llm_agent,voice,make_payment,0.887,2,2,99,421,0,0,none,431,0
B-00666,2023-12-25 20:25:49.389151,B,llm_agent,voice,transfer_funds,0.672,1,2,67,480,0,0,none,287,1
B-00667,2023-07-08 16:29:45.117823,B,llm_agent,voice,make_payment,0.924,1,4,48,1085,0,0,none,664,1
B-00668,2023-12-17 16:03:50.833417,B,llm_agent,voice,dispute_charge,0.689,2,1,45,1047,0,0,none,676,0
B-00669,2023-08-20 12:14:13.563868,B,llm_agent,voice,dispute_charge,0.819,2,4,93,543,0,0,none,470,1
B-00670,2023-07-11 11:55:39.692775,B,llm_agent,chat,transfer_funds,0.733,2,2,45,323,0,0,none,695,1
B-00671,2023-08-01 15:06:30.734773,B,llm_agent,mobile_app,account_balance_check,0.401,2,7,187,1843,0,0,none,106,1
B-00672,2023-07-19 02:43:50.045549,B,llm_agent,voice,unknown,0.516,3,3,106,2233,1,0,none,415,1
B-00673,2023-11-02 10:22:41.710841,B,llm_agent,voice,loan_inquiry,0.758,1,2,42,746,0,0,none,569,0
B-00674,2023-12-22 21:35:57.033905,B,llm_agent,voice,check_balance,0.836,1,4,36,422,0,0,none,237,0
B-00675,2023-12-28 21:33:38.198885,B,llm_agent,voice,profile_update,0.853,2,7,54,2788,0,1,unresolved,340,1
B-00676,2023-07-13 23:17:55.226367,B,llm_agent,voice,card_management,0.377,3,3,87,1316,0,0,none,617,0
B-00677,2023-10-09 03:06:48.606186,B,llm_agent,voice,request_statement,0.759,1,4,17,1062,0,0,none,641,1
B-00678,2023-09-18 13:26:55.778540,B,llm_agent,mobile_app,make_payment,0.799,1,1,118,826,0,0,none,644,1
B-00679,2023-08-21 03:37:42.876365,B,llm_agent,mobile_app,freeze_card,0.821,1,2,119,494,0,0,none,526,1
B-00680,2023-10-07 12:46:59.175298,B,llm_agent,chat,make_payment,0.708,1,4,103,559,0,0,none,235,1
B-00681,2023-08-14 21:52:02.870878,B,llm_agent,voice,dispute_charge,0.824,2,3,97,475,0,0,none,121,1
B-00682,2023-08-13 21:44:19.828428,B,llm_agent,voice,make_payment,0.791,2,4,55,548,0,0,none,536,1
B-00683,2023-12-22 19:15:35.247150,B,llm_agent,voice,freeze_card,0.962,2,2,27,1123,0,0,none,59,0
B-00684,2023-11-14 23:54:04.233895,B,llm_agent,chat,loan_inquiry,0.645,1,4,65,590,0,0,none,686,1
B-00685,2023-11-18 02:48:33.170048,B,llm_agent,chat,request_statement,0.702,1,2,43,1162,0,0,none,178,0
B-00686,2023-10-02 12:29:49.338379,B,llm_agent,chat,document_request,0.217,4,3,160,2911,0,0,none,328,1
B-00687,2023-09-16 18:41:44.298305,B,llm_agent,chat,request_statement,0.814,1,3,100,235,0,0,none,719,1
B-00688,2023-09-09 01:44:37.455810,B,llm_agent,voice,make_payment,0.886,2,4,98,956,0,0,none,86,1
B-00689,2023-07-26 00:08:32.491803,B,llm_agent,chat,request_statement,0.961,1,2,78,985,0,0,none,435,1
B-00690,2023-12-26 01:02:28.500923,B,llm_agent,voice,profile_update,0.147,3,6,96,1697,0,0,none,605,0
B-00691,2023-11-01 14:49:41.104465,B,llm_agent,chat,investment_advice,0.097,2,3,40,2705,0,0,none,139,1
B-00692,2023-10-01 21:58:34.302373,B,llm_agent,voice,make_payment,0.64,2,2,101,788,0,1,customer_request,494,1
B-00693,2023-10-24 06:43:11.773647,B,llm_agent,chat,transfer_funds,0.412,1,1,110,329,0,1,customer_request,544,1
B-00694,2023-12-30 11:40:22.680893,B,llm_agent,mobile_app,account_balance_check,0.685,2,6,80,1254,0,0,none,553,0
B-00695,2023-08-15 19:00:35.234582,B,llm_agent,voice,dispute_charge,0.796,2,4,108,1062,0,1,unresolved,180,1
B-00696,2023-12-08 19:26:33.960038,B,llm_agent,mobile_app,update_address,0.868,1,1,56,948,0,0,none,485,1
B-00697,2023-07-19 08:57:56.334067,B,llm_agent,voice,transfer_funds,0.874,1,2,29,1131,0,0,none,416,0
B-00698,2023-07-02 00:33:32.968636,B,llm_agent,chat,make_payment,0.867,1,2,92,1021,0,0,none,319,1
B-00699,2023-12-14 22:09:08.000428,B,llm_agent,voice,freeze_card,0.833,2,1,58,339,0,1,customer_request,367,1
B-00700,2023-07-16 20:18:38.817331,B,llm_agent,voice,request_statement,0.889,1,2,15,490,0,0,none,695,1
B-00701,2023-11-03 13:50:25.624572,B,llm_agent,chat,update_address,0.877,2,3,83,364,0,0,none,53,1
B-00702,2023-09-26 14:49:09.277828,B,llm_agent,voice,transaction_dispute,0.674,2,5,85,2312,0,0,none,459,1
B-00703,2023-09-14 04:26:58.917673,B,llm_agent,voice,request_statement,0.85,1,3,45,953,0,0,none,421,1
B-00704,2023-12-29 03:15:08.716282,B,llm_agent,voice,dispute_charge,0.776,1,4,67,990,0,0,none,392,1
B-00705,2023-08-29 03:16:49.022800,B,llm_agent,voice,freeze_card,0.909,2,1,67,733,0,0,none,641,1
B-00706,2023-07-18 02:05:28.700607,B,llm_agent,voice,dispute_charge,0.92,2,4,24,240,0,0,none,413,1
B-00707,2023-08-14 17:01:42.660717,B,llm_agent,chat,freeze_card,0.596,1,1,35,446,0,0,none,599,1
B-00708,2023-12-24 08:20:43.896025,B,llm_agent,voice,update_address,0.379,2,3,47,1063,0,0,none,556,1
B-00709,2023-12-19 04:37:28.313001,B,llm_agent,voice,loan_inquiry,0.281,2,1,12,503,0,0,none,592,0
B-00710,2023-08-23 10:29:30.160931,B,llm_agent,voice,transfer_funds,0.937,1,1,43,405,0,0,none,450,1
B-00711,2023-10-08 22:03:10.379815,B,llm_agent,voice,transfer_funds,0.677,1,4,108,1095,0,0,none,41,1
B-00712,2023-10-17 04:27:45.938449,B,llm_agent,voice,update_address,0.703,1,3,85,248,0,0,none,80,1
B-00713,2023-12-27 06:06:29.473163,B,llm_agent,voice,unknown,0.645,4,5,62,2937,1,0,none,388,1
B-00714,2023-10-23 01:02:29.515384,B,llm_agent,chat,loan_inquiry,0.731,2,2,93,281,0,0,none,221,1
B-00715,2023-12-03 11:31:18.695196,B,llm_agent,voice,check_balance,0.952,1,3,110,1031,0,0,none,200,1
B-00716,2023-07-27 12:07:04.381084,B,llm_agent,voice,dispute_charge,0.828,2,1,19,999,0,0,none,384,1
B-00717,2023-09-29 07:37:06.029157,B,llm_agent,mobile_app,check_balance,0.875,2,3,102,225,0,0,none,355,1
B-00718,2023-11-17 19:41:39.770083,B,llm_agent,mobile_app,make_payment,0.585,1,1,47,1042,0,0,none,143,1
B-00719,2023-07-08 16:02:03.485123,B,llm_agent,mobile_app,make_payment,0.919,1,2,27,765,0,0,none,345,0
B-00720,2023-09-18 00:35:16.119554,B,llm_agent,chat,make_payment,0.601,1,2,99,676,0,0,none,620,0
B-00721,2023-12-20 22:30:17.484129,B,llm_agent,voice,make_payment,0.858,1,4,95,270,0,1,unresolved,130,0
B-00722,2023-11-20 18:52:03.079831,B,llm_agent,voice,transfer_funds,0.975,2,1,99,1022,0,0,none,565,1
B-00723,2023-07-26 10:36:51.126415,B,llm_agent,voice,make_payment,0.768,2,1,65,1192,0,0,none,578,1
B-00724,2023-09-28 12:50:39.563540,B,llm_agent,voice,check_balance,0.779,1,2,17,372,0,0,none,552,1
B-00725,2023-09-23 03:14:25.058934,B,llm_agent,voice,transfer_funds,0.931,2,1,97,617,0,0,none,136,1
B-00726,2023-07-23 01:06:15.982059,B,llm_agent,voice,check_balance,0.742,1,2,90,971,0,0,none,352,0
B-00727,2023-08-26 12:39:31.929865,B,llm_agent,voice,transfer_funds,0.858,2,1,75,1194,0,0,none,668,1
B-00728,2023-08-03 01:32:09.891690,B,llm_agent,mobile_app,freeze_card,0.851,2,4,87,372,0,1,low_confidence,230,1
B-00729,2023-12-28 20:59:30.183977,B,llm_agent,voice,transfer_funds,0.634,1,2,67,887,0,0,none,374,1
B-00730,2023-10-01 08:19:20.865926,B,llm_agent,voice,request_statement,0.777,1,3,11,874,0,0,none,608,1
B-00731,2023-07-29 03:55:42.664771,B,llm_agent,voice,make_payment,0.784,1,1,36,560,0,0,none,429,0
B-00732,2023-09-24 12:48:55.799218,B,llm_agent,chat,check_balance,0.743,2,3,90,774,0,0,none,273,1
B-00733,2023-07-17 11:59:03.295921,B,llm_agent,voice,unknown,0.633,3,3,56,811,1,0,none,111,0
B-00734,2023-12-02 00:23:58.948406,B,llm_agent,voice,update_address,0.772,1,1,80,809,0,0,none,415,1
