session_id,timestamp,period,system_type,channel,intent,confidence_score,intent_attempts,turns,raw_input_length,response_latency_ms,is_fallback,transferred_to_human,transfer_reason,call_duration_sec,resolved
B-00451,2023-12-27 10:28:21.906793,B,llm_agent,chat,card_management,0.384,3,6,199,2337,0,1,low_confidence,280,1
B-00452,2023-08-18 05:24:24.672323,B,llm_agent,voice,check_balance,0.786,1,2,85,268,0,0,none,479,1
B-00453,2023-11-25 09:59:40.779425,B,llm_agent,chat,check_balance,0.927,1,4,108,770,0,0,none,317,1
B-00454,2023-07-08 01:52:59.928631,B,llm_agent,voice,make_payment,0.636,2,1,30,819,0,0,none,691,1
B-00455,2023-11-15 12:38:33.400354,B,llm_agent,chat,credit_inquiry,0.411,3,4,44,834,0,0,none,484,1
B-00456,2023-12-02 04:28:18.142798,B,llm_agent,voice,transfer_funds,0.73,1,2,25,207,0,0,none,365,1
B-00457,2023-08-25 20:50:39.208804,B,llm_agent,voice,account_balance_check,0.824,3,5,125,2033,0,1,unresolved,252,1
B-00458,2023-11-07 04:43:08.985077,B,llm_agent,voice,make_payment,0.818,2,4,28,951,0,0,none,69,1
B-00459,2023-12-24 03:43:58.977268,B,llm_agent,voice,profile_update,0.816,2,3,173,1707,0,0,none,683,1
B-00460,2023-10-30 12:21:18.328213,B,llm_agent,mobile_app,freeze_card,0.561,1,3,102,217,0,0,none,449,0
B-00461,2023-10-17 11:17:01.365202,B,llm_agent,chat,freeze_card,0.879,2,2,19,610,0,0,none,166,0
B-00462,2023-07-16 03:15:14.755645,B,llm_agent,voice,check_balance,0.858,2,4,27,316,0,1,customer_request,250,1
B-00463,2023-08-09 18:33:28.186599,B,llm_agent,chat,make_payment,0.818,2,3,86,446,0,0,none,55,1
B-00464,2023-08-19 19:05:45.038504,B,llm_agent,chat,credit_inquiry,0.615,4,5,109,1704,0,0,none,432,1
B-00465,2023-07-31 08:16:37.143853,B,llm_agent,voice,profile_update,0.749,4,4,190,1009,0,0,none,678,1
B-00466,2023-07-17 21:18:37.164871,B,llm_agent,voice,freeze_card,0.813,1,3,62,396,0,0,none,468,1
B-00467,2023-12-09 03:33:41.168750,B,llm_agent,voice,transfer_funds,0.711,1,1,18,1122,0,0,none,348,1
B-00468,2023-08-05 20:25:33.510146,B,llm_agent,voice,loan_inquiry,0.844,1,4,38,367,0,0,none,295,1
B-00469,2023-12-05 23:52:19.146769,B,llm_agent,voice,payment_processing,0.422,3,6,108,2295,0,0,none,588,1
B-00470,2023-12-19 12:17:15.066540,B,llm_agent,chat,fund_movement,0.707,2,6,152,2599,0,0,none,588,1
B-00471,2023-09-15 01:44:43.953178,B,llm_agent,voice,loan_inquiry,0.954,1,4,10,1149,0,0,none,493,1
B-00472,2023-08-21 16:36:36.663128,B,llm_agent,voice,update_address,0.613,2,2,110,382,0,0,none,246,1
B-00473,2023-11-24 07:28:10.554129,B,llm_agent,voice,transaction_dispute,0.318,2,5,116,1330,0,0,none,569,0
B-00474,2023-12-27 02:13:19.562224,B,llm_agent,voice,make_payment,0.802,1,1,26,534,0,0,none,200,0
B-00475,2023-07-27 19:50:44.973476,B,llm_agent,voice,check_balance,0.624,1,1,97,906,0,0,none,273,1
B-00476,2023-08-31 19:30:02.248697,B,llm_agent,mobile_app,make_payment,0.92,1,3,26,638,0,0,none,245,1
B-00477,2023-11-18 19:46:21.441421,B,llm_agent,voice,dispute_charge,0.747,1,2,73,532,0,0,none,683,1
B-00478,2023-07-01 23:16:10.357509,B,llm_agent,voice,insurance_claim,0.722,2,6,107,971,0,0,none,670,1
B-00479,2023-09-08 08:06:58.108489,B,llm_agent,mobile_app,request_statement,0.906,2,4,28,1197,0,1,unresolved,213,1
B-00480,2023-07-23 12:16:08.123317,B,llm_agent,voice,payment_processing,0.66,4,5,140,1005,0,0,none,719,1
B-00481,2023-11-27 02:14:21.430681,B,llm_agent,chat,loan_inquiry,0.852,2,1,53,738,0,1,customer_request,460,1
B-00482,2023-08-17 07:56:11.017642,B,llm_agent,voice,loan_inquiry,0.756,2,4,9,325,0,0,none,608,1
B-00483,2023-10-22 05:41:04.500578,B,llm_agent,voice,credit_inquiry,0.627,3,6,94,940,0,0,none,395,1
B-00484,2023-10-14 03:33:51.766266,B,llm_agent,voice,freeze_card,0.94,1,4,78,942,0,0,none,267,0
B-00485,2023-12-18 00:17:01.980941,B,llm_agent,voice,check_balance,0.745,2,3,38,346,0,0,none,74,1
B-00486,2023-07-15 07:14:33.985393,B,llm_agent,chat,loan_inquiry,0.806,1,1,77,1177,0,0,none,579,1
B-00487,2023-09-26 23:48:07.137793,B,llm_agent,chat,check_balance,0.932,2,4,15,489,0,0,none,591,1
B-00488,2023-12-11 18:12:13.704008,B,llm_agent,mobile_app,update_address,0.8,2,2,45,693,0,0,none,339,1
B-00489,2023-10-05 20:37:18.552175,B,llm_agent,mobile_app,dispute_charge,0.677,1,1,35,930,0,0,none,93,1
B-00490,2023-12-23 19:40:37.820504,B,llm_agent,voice,check_balance,0.803,2,4,90,662,0,0,none,435,1
B-00491,2023-08-14 02:58:07.284710,B,llm_agent,chat,account_balance_check,0.793,4,7,74,2097,0,0,none,561,1
B-00492,2023-09-26 19:58:04.806100,B,llm_agent,chat,make_payment,0.844,2,3,80,555,0,0,none,387,1
B-00493,2023-11-24 23:07:16.614590,B,llm_agent,voice,payment_processing,0.527,3,3,94,2090,0,1,customer_request,339,1
B-00494,2023-09-20 18:55:02.023215,B,llm_agent,voice,dispute_charge,0.799,2,2,71,407,0,0,none,631,0
B-00495,2023-08-15 20:12:55.573303,B,llm_agent,mobile_app,credit_inquiry,0.611,4,3,187,1242,0,1,low_confidence,504,0
B-00496,2023-07-21 04:11:06.428693,B,llm_agent,chat,transfer_funds,0.892,1,2,107,265,0,0,none,671,0
B-00497,2023-12-03 03:24:48.158462,B,llm_agent,voice,profile_update,0.927,4,3,88,2112,0,0,none,297,1
B-00498,2023-07-27 00:00:23.605109,B,llm_agent,chat,card_management,0.771,4,3,163,1979,0,1,unresolved,379,1
B-00499,2023-07-25 12:02:21.067581,B,llm_agent,voice,transfer_funds,0.774,2,4,36,636,0,0,none,488,1
B-00500,2023-09-09 18:55:28.873157,B,llm_agent,voice,payment_processing,0.478,2,5,153,1833,0,0,none,136,1
B-00501,2023-12-18 01:32:44.013425,B,llm_agent,chat,update_address,0.617,2,4,46,448,0,0,none,470,1
B-00502,2023-10-14 19:23:14.334647,B,llm_agent,chat,unknown,0.407,4,3,169,990,1,0,none,79,1
B-00503,2023-09-05 12:03:17.957424,B,llm_agent,voice,fund_movement,0.754,4,6,100,1009,0,0,none,305,1
B-00504,2023-12-16 00:05:41.445612,B,llm_agent,voice,unknown,0.275,4,3,94,1830,1,0,none,270,1
B-00505,2023-08-21 17:46:44.418081,B,llm_agent,chat,check_balance,0.898,2,2,11,607,0,0,none,618,0
B-00506,2023-07-05 16:09:11.532966,B,llm_agent,chat,freeze_card,0.79,1,2,77,1176,0,0,none,498,1
B-00507,2023-09-04 13:28:36.709873,B,llm_agent,chat,make_payment,0.81,2,1,115,587,0,0,none,682,0
B-00508,2023-10-24 07:18:49.127594,B,llm_agent,voice,transfer_funds,0.969,1,1,34,1032,0,0,none,60,1
B-00509,2023-12-11 09:36:10.641007,B,llm_agent,voice,make_payment,0.776,1,1,106,603,0,1,unresolved,683,1
B-00510,2023-10-23 00:43:42.728944,B,llm_agent,chat,payment_processing,0.888,2,4,105,860,0,0,none,43,1
B-00511,2023-10-16 00:21:19.824491,B,llm_agent,chat,request_statement,0.82,1,2,79,589,0,0,none,587,1
B-00512,2023-11-09 21:05:23.121184,B,llm_agent,voice,freeze_card,0.896,2,4,6,461,0,0,none,85,1
B-00513,2023-08-08 05:08:32.530001,B,llm_agent,chat,dispute_charge,0.881,2,3,52,276,0,0,none,151,1
B-00514,2023-12-10 12:11:30.695652,B,llm_agent,voice,make_payment,0.792,2,4,73,892,0,0,none,57,1
B-00515,2023-10-16 21:36:24.208703,B,llm_agent,chat,dispute_charge,0.68,1,3,56,1135,0,0,none,695,1
B-00516,2023-10-06 04:15:58.854505,B,llm_agent,mobile_app,document_request,0.349,2,4,69,2683,0,0,none,134,1
B-00517,2023-10-26 05:01:39.545833,B,llm_agent,voice,freeze_card,0.88,2,1,91,408,0,0,none,427,1
B-00518,2023-07-18 16:01:52.687122,B,llm_agent,voice,request_statement,0.877,2,4,79,304,0,0,none,277,1
B-00519,2023-10-24 11:22:39.301122,B,llm_agent,voice,make_payment,0.891,1,2,85,1164,0,0,none,178,0
B-00520,2023-07-22 19:24:42.192525,B,llm_agent,chat,update_address,0.957,1,3,16,722,0,1,low_confidence,53,1
B-00521,2023-09-30 15:40:17.693606,B,llm_agent,voice,check_balance,0.572,2,2,17,1093,0,0,none,440,1
B-00522,2023-11-28 13:14:59.764265,B,llm_agent,voice,fund_movement,0.463,3,6,81,961,0,0,none,223,1
B-00523,2023-07-27 19:29:12.837256,B,llm_agent,voice,check_balance,0.864,2,1,41,284,0,0,none,447,1
B-00524,2023-09-12 14:26:28.357559,B,llm_agent,chat,freeze_card,0.605,1,2,56,1109,0,1,unresolved,512,1
B-00525,2023-10-24 11:49:10.170085,B,llm_agent,voice,check_balance,0.731,2,1,52,366,0,0,none,327,1
B-00526,2023-10-27 12:21:46.884664,B,llm_agent,chat,insurance_claim,0.731,2,3,61,804,0,0,none,330,1
B-00527,2023-07-30 20:19:03.145144,B,llm_agent,chat,make_payment,0.507,2,2,112,688,0,0,none,106,1
B-00528,2023-08-30 21:20:19.356481,B,llm_agent,voice,transaction_dispute,0.228,3,6,108,1881,0,0,none,280,1
B-00529,2023-07-04 02:32:02.244235,B,llm_agent,chat,profile_update,0.588,2,6,131,1332,0,0,none,488,1
B-00530,2023-11-23 16:33:15.282085,B,llm_agent,voice,freeze_card,0.628,1,3,64,821,0,0,none,549,1
B-00531,2023-11-26 20:05:48.431940,B,llm_agent,mobile_app,make_payment,0.876,2,4,45,980,0,0,none,146,1
B-00532,2023-10-06 14:29:42.291404,B,llm_agent,voice,transfer_funds,0.889,2,2,111,230,0,0,none,257,0
B-00533,2023-12-26 22:50:02.132321,B,llm_agent,voice,fund_movement,0.542,3,4,84,941,0,0,none,210,1
B-00534,2023-07-21 04:12:56.096060,B,llm_agent,chat,card_management,0.685,2,7,155,2260,0,0,none,432,1
B-00535,2023-10-25 20:32:20.337745,B,llm_agent,voice,freeze_card,0.978,2,3,17,280,0,0,none,574,1
B-00536,2023-08-06 17:46:55.588799,B,llm_agent,voice,document_request,0.247,2,4,145,1473,0,0,none,632,1
B-00537,2023-09-02 19:34:33.763256,B,llm_agent,voice,card_management,0.346,3,6,120,2221,0,0,none,489,1
B-00538,2023-07-09 03:13:20.439383,B,llm_agent,chat,transaction_dispute,0.525,2,5,81,1437,0,0,none,44,1
B-00539,2023-07-26 07:05:54.501337,B,llm_agent,mobile_app,fund_movement,0.455,4,3,81,815,0,0,none,133,1
B-00540,2023-09-05 20:12:01.156875,B,llm_agent,voice,request_statement,0.482,1,1,71,962,0,0,none,64,1
B-00541,2023-10-13 11:32:22.961278,B,llm_agent,chat,account_balance_check,0.607,3,6,120,1068,0,1,low_confidence,420,1
B-00542,2023-09-27 23:16:46.324317,B,llm_agent,chat,make_payment,0.699,1,2,90,501,0,1,unresolved,110,1
B-00543,2023-12-26 17:23:51.914663,B,llm_agent,voice,check_balance,0.703,2,1,54,934,0,0,none,211,1
B-00544,2023-11-24 07:55:40.429975,B,llm_agent,voice,check_balance,0.869,1,2,42,621,0,0,none,203,1
B-00545,2023-07-10 15:43:40.894724,B,llm_agent,chat,check_balance,0.839,1,1,78,311,0,0,none,527,1
B-00546,2023-07-05 23:37:51.904088,B,llm_agent,voice,check_balance,0.808,1,2,23,428,0,0,none,436,1
B-00547,2023-12-13 22:33:48.712212,B,llm_agent,chat,dispute_charge,0.747,1,4,99,1086,0,0,none,271,1
B-00548,2023-10-05 13:20:52.524092,B,llm_agent,voice,profile_update,0.185,2,4,103,1337,0,0,none,295,0
B-00549,2023-12-28 11:38:07.900476,B,llm_agent,mobile_app,card_management,0.376,2,5,76,2136,0,0,none,167,0
B-00550,2023-07-08 00:49:16.024283,B,llm_agent,mobile_app,payment_processing,0.504,4,4,178,2509,0,0,none,88,0
B-00551,2023-12-16 03:47:38.691367,B,llm_agent,voice,dispute_charge,0.877,1,3,67,460,0,0,none,264,0
B-00552,2023-10-31 12:28:03.821097,B,llm_agent,chat,payment_processing,0.637,3,3,160,1519,0,1,low_confidence,283,0
B-00553,2023-09-26 11:12:55.034831,B,llm_agent,voice,request_statement,0.904,2,4,10,392,0,0,none,636,1
B-00554,2023-08-19 02:47:57.126107,B,llm_agent,mobile_app,insurance_claim,0.249,3,3,104,1961,0,0,none,263,1
B-00555,2023-10-02 09:22:40.561611,B,llm_agent,mobile_app,check_balance,0.863,2,2,21,922,0,0,none,63,0
B-00556,2023-11-05 18:19:39.402430,B,llm_agent,chat,investment_advice,0.41,4,7,179,1571,0,1,unresolved,380,1
B-00557,2023-08-10 23:38:59.405809,B,llm_agent,voice,transfer_funds,0.785,1,1,75,279,0,0,none,534,1
B-00558,2023-11-29 18:25:22.812621,B,llm_agent,voice,loan_inquiry,0.781,1,2,112,674,0,0,none,270,1
B-00559,2023-12-03 18:32:58.084239,B,llm_agent,chat,card_management,0.268,3,5,142,2898,0,0,none,674,1
B-00560,2023-10-26 01:43:20.191600,B,llm_agent,mobile_app,profile_update,0.888,3,3,62,2252,0,0,none,138,1
B-00561,2023-10-03 03:02:12.259602,B,llm_agent,mobile_app,document_request,0.623,4,6,98,2229,0,0,none,207,1
B-00562,2023-12-13 17:10:35.548486,B,llm_agent,chat,transfer_funds,0.862,1,2,85,1090,0,0,none,701,1
B-00563,2023-09-05 01:39:45.716410,B,llm_agent,voice,make_payment,0.828,2,1,21,666,0,0,none,142,1
B-00564,2023-10-22 16:01:01.225499,B,llm_agent,voice,make_payment,0.859,1,1,27,616,0,0,none,164,1
B-00565,2023-09-20 13:30:53.592981,B,llm_agent,mobile_app,credit_inquiry,0.295,2,5,145,2782,0,0,none,677,1
B-00566,2023-08-27 07:06:19.161116,B,llm_agent,voice,unknown,0.661,4,7,155,2605,1,0,none,516,1
B-00567,2023-12-17 12:55:41.488833,B,llm_agent,chat,check_balance,0.927,2,4,93,1143,0,0,none,310,1
B-00568,2023-08-16 13:46:04.683683,B,llm_agent,chat,request_statement,0.829,1,3,95,398,0,1,customer_request,191,1
B-00569,2023-10-25 13:02:41.256048,B,llm_agent,voice,dispute_charge,0.691,2,4,13,583,0,1,unresolved,172,1
B-00570,2023-08-20 19:11:56.501927,B,llm_agent,voice,request_statement,0.99,1,4,48,459,0,0,none,125,1
B-00571,2023-10-19 11:47:08.520192,B,llm_agent,mobile_app,fund_movement,0.526,4,5,50,925,0,0,none,247,1
B-00572,2023-11-16 23:55:10.202479,B,llm_agent,chat,loan_inquiry,0.85,2,1,7,471,0,0,none,125,0
B-00573,2023-09-21 16:23:04.895210,B,llm_agent,voice,insurance_claim,0.404,4,4,197,959,0,0,none,386,1
B-00574,2023-09-18 11:08:23.218038,B,llm_agent,mobile_app,unknown,0.5,4,3,154,2625,1,0,none,719,1
B-00575,2023-09-29 02:22:13.788444,B,llm_agent,chat,dispute_charge,0.82,2,3,26,544,0,0,none,317,1
B-00576,2023-10-07 00:49:51.677801,B,llm_agent,voice,investment_advice,0.409,4,5,58,888,0,0,none,619,1
B-00577,2023-10-02 13:04:41.866367,B,llm_agent,voice,request_statement,0.873,1,1,36,1124,0,0,none,395,0
B-00578,2023-07-30 04:51:43.567287,B,llm_agent,chat,dispute_charge,0.973,2,2,94,389,0,0,none,633,0
B-00579,2023-10-18 10:15:44.004900,B,llm_agent,voice,update_address,0.667,1,4,89,629,0,0,none,297,1
B-00580,2023-11-17 02:21:14.987438,B,llm_agent,voice,loan_inquiry,0.71,2,4,105,862,0,0,none,487,1
B-00581,2023-11-11 23:55:05.846403,B,llm_agent,voice,transfer_funds,0.668,1,2,99,417,0,0,none,395,1
B-00582,2023-10-30 02:27:32.965927,B,llm_agent,voice,loan_inquiry,0.795,1,1,67,853,0,0,none,559,1
B-00583,2023-09-11 04:00:15.176886,B,llm_agent,voice,transfer_funds,0.728,1,2,93,209,0,0,none,652,1
B-00584,2023-10-06 13:20:22.007365,B,llm_agent,chat,insurance_claim,0.534,2,4,143,2800,0,0,none,162,1
B-00585,2023-11-22 07:12:39.246748,B,llm_agent,chat,unknown,0.519,2,3,108,2522,1,1,low_confidence,595,1
B-00586,2023-07-26 09:27:24.047217,B,llm_agent,voice,investment_advice,0.343,4,3,67,2144,0,0,none,173,1
B-00587,2023-09-26 20:51:27.369314,B,llm_agent,chat,make_payment,0.943,1,2,90,301,0,0,none,440,1
B-00588,2023-09-24 09:32:49.649198,B,llm_agent,voice,unknown,0.798,2,6,137,1455,1,0,none,399,1
B-00589,2023-10-24 16:59:25.274601,B,llm_agent,voice,update_address,0.569,1,3,81,1158,0,0,none,320,0
B-00590,2023-11-10 01:15:40.066336,B,llm_agent,chat,make_payment,0.808,2,3,44,731,0,0,none,608,1
B-00591,2023-08-09 20:16:46.417406,B,llm_agent,chat,make_payment,0.838,1,1,116,281,0,1,unresolved,615,1
B-00592,2023-08-03 21:22:14.651290,B,llm_agent,chat,update_address,0.613,1,2,77,298,0,0,none,156,1
B-00593,2023-07-28 19:35:39.403790,B,llm_agent,chat,request_statement,0.565,2,1,52,837,0,0,none,274,1
B-00594,2023-10-25 18:36:36.255710,B,llm_agent,voice,loan_inquiry,0.87,2,4,94,1008,0,0,none,681,1
B-00595,2023-10-18 08:06:03.902897,B,llm_agent,voice,request_statement,0.815,2,1,66,351,0,1,low_confidence,637,1
B-00596,2023-08-02 17:46:45.797600,B,llm_agent,voice,make_payment,0.717,1,3,67,876,0,0,none,163,1
B-00597,2023-10-18 15:40:09.423260,B,llm_agent,voice,transaction_dispute,0.577,4,3,122,2317,0,0,none,159,1
B-00598,2023-11-21 11:15:35.514855,B,llm_agent,voice,make_payment,0.721,2,4,92,564,0,0,none,626,1
B-00599,2023-07-28 07:34:32.174996,B,llm_agent,chat,payment_processing,0.728,2,7,150,1414,0,0,none,216,1
B-00600,2023-08-07 22:08:28.935519,B,llm_agent,chat,freeze_card,0.884,2,2,23,342,0,0,none,672,0
B-00601,2023-08-10 10:34:59.942975,B,llm_agent,voice,fund_movement,0.782,2,5,90,1131,0,1,unresolved,444,1
B-00602,2023-10-30 10:05:44.184918,B,llm_agent,chat,update_address,0.551,1,3,15,609,0,0,none,295,1
B-00603,2023-12-11 22:25:05.194409,B,llm_agent,voice,request_statement,0.974,1,3,94,263,0,1,timeout,512,1
B-00604,2023-07-10 16:12:51.591491,B,llm_agent,chat,make_payment,0.872,2,2,51,745,0,0,none,531,1
B-00605,2023-12-05 05:01:07.737203,B,llm_agent,voice,dispute_charge,0.464,2,4,80,1090,0,0,none,664,0
B-00606,2023-09-14 13:38:30.982966,B,llm_agent,voice,loan_inquiry,0.867,2,2,31,1034,0,0,none,233,1
B-00607,2023-11-30 11:27:46.783853,B,llm_agent,chat,fund_movement,0.696,3,6,176,1726,0,1,customer_request,322,1
B-00608,2023-11-30 07:32:40.025916,B,llm_agent,voice,document_request,0.436,3,3,58,2280,0,1,low_confidence,491,1
B-00609,2023-10-26 23:36:53.204775,B,llm_agent,chat,check_balance,0.884,2,4,83,333,0,0,none,313,0
B-00610,2023-08-14 10:30:11.426752,B,llm_agent,chat,dispute_charge,0.777,1,4,55,1134,0,0,none,518,1
B-00611,2023-07-06 08:14:07.444383,B,llm_agent,chat,loan_inquiry,0.767,1,4,113,758,0,0,none,76,1
B-00612,2023-08-01 01:46:15.679348,B,llm_agent,chat,payment_processing,0.328,2,6,193,1583,0,0,none,705,1
B-00613,2023-08-28 19:35:56.344543,B,llm_agent,chat,transfer_funds,0.825,2,4,88,882,0,0,none,498,1
B-00614,2023-11-19 03:33:28.921440,B,llm_agent,mobile_app,freeze_card,0.943,2,4,7,316,0,0,none,532,1
B-00615,2023-11-08 13:04:05.450435,B,llm_agent,mobile_app,update_address,0.825,2,4,111,855,0,0,none,571,1
B-00616,2023-10-04 18:14:05.351055,B,llm_agent,voice,check_balance,0.887,2,1,6,891,0,0,none,217,1
B-00617,2023-07-06 21:38:59.063360,B,llm_agent,chat,profile_update,0.828,2,5,85,897,0,0,none,36,1
B-00618,2023-07-22 12:11:45.517782,B,llm_agent,chat,make_payment,0.97,2,3,106,560,0,0,none,450,1
B-00619,2023-12-17 19:58:55.405372,B,llm_agent,voice,check_balance,0.938,2,3,116,230,0,0,none,472,1
B-00620,2023-11-09 13:43:47.598711,B,llm_agent,voice,transaction_dispute,0.467,2,3,194,1868,0,0,none,42,1
B-00621,2023-12-15 08:10:18.785071,B,llm_agent,voice,loan_inquiry,0.907,2,1,118,377,0,0,none,236,1
B-00622,2023-10-07 19:31:20.662045,B,llm_agent,voice,dispute_charge,0.845,1,2,109,719,0,0,none,531,1
B-00623,2023-07-11 03:06:44.290916,B,llm_agent,chat,transfer_funds,0.903,2,1,30,254,0,0,none,546,1
B-00624,2023-11-20 22:48:24.735036,B,llm_agent,voice,dispute_charge,0.966,2,1,20,278,0,1,low_confidence,650,0
B-00625,2023-12-29 02:50:30.658283,B,llm_agent,mobile_app,update_address,0.77,2,3,26,504,0,0,none,79,1
B-00626,2023-10-02 10:28:28.731347,B,llm_agent,mobile_app,dispute_charge,0.878,2,2,21,1018,0,0,none,529,1
B-00627,2023-07-17 00:22:53.563887,B,llm_agent,chat,transfer_funds,0.818,1,4,108,485,0,0,none,369,0
B-00628,2023-10-25 23:31:05.784503,B,llm_agent,mobile_app,check_balance,0.633,2,2,86,287,0,1,low_confidence,176,1
B-00629,2023-11-16 14:14:02.874045,B,llm_agent,voice,make_payment,0.964,1,1,67,239,0,0,none,631,1
B-00630,2023-11-30 02:04:00.511353,B,llm_agent,voice,make_payment,0.859,2,3,43,442,0,0,none,438,0
B-00631,2023-11-15 13:11:15.319067,B,llm_agent,voice,make_payment,0.72,1,2,118,711,0,0,none,707,1
B-00632,2023-12-27 03:36:19.935188,B,llm_agent,voice,check_balance,0.473,1,2,74,292,0,0,none,372,1
B-00633,2023-09-09 04:13:21.651881,B,llm_agent,chat,check_balance,0.844,2,2,69,1036,0,0,none,527,0
B-00634,2023-11-13 12:20:03.900617,B,llm_agent,voice,make_payment,0.92,1,1,31,413,0,1,unresolved,66,1
B-00635,2023-11-10 02:43:57.283185,B,llm_agent,mobile_app,make_payment,0.878,1,2,58,314,0,0,none,88,1
B-00636,2023-09-09 01:59:03.139172,B,llm_agent,voice,account_balance_check,0.348,2,4,59,1691,0,0,none,307,1
B-00637,2023-12-11 07:34:05.967628,B,llm_agent,mobile_app,loan_inquiry,0.825,2,3,47,603,0,0,none,404,1
B-00638,2023-08-13 15:40:55.601021,B,llm_agent,chat,make_payment,0.963,1,4,14,685,0,0,none,134,1
B-00639,2023-11-02 03:57:53.041352,B,llm_agent,voice,insurance_claim,0.315,4,5,94,1156,0,1,customer_request,394,1
B-00640,2023-09-13 08:28:33.495096,B,llm_agent,chat,payment_processing,0.587,2,4,40,2033,0,0,none,608,1
B-00641,2023-08-21 04:30:23.329049,B,llm_agent,mobile_app,make_payment,0.844,1,1,46,1037,0,0,none,367,0
B-00642,2023-07-21 18:30:24.729573,B,llm_agent,voice,profile_update,0.251,4,4,52,1893,0,0,none,111,1
B-00643,2023-07-02 09:00:20.407180,B,llm_agent,voice,dispute_charge,0.672,2,3,116,560,0,1,unresolved,354,1
B-00644,2023-08-10 22:13:53.239811,B,llm_agent,voice,request_statement,0.803,2,3,73,869,0,0,none,387,1
B-00645,2023-11-09 11:53:44.188025,B,llm_agent,chat,account_balance_check,0.716,2,5,117,2803,0,0,none,44,1
B-00646,2023-09-25 00:49:00.940423,B,llm_agent,voice,account_balance_check,0.723,4,6,58,2005,0,0,none,465,1
B-00647,2023-11-17 21:26:05.132922,B,llm_agent,voice,freeze_card,0.922,1,2,114,1004,0,0,none,503,1
B-00648,2023-12-25 12:46:35.308256,B,llm_agent,voice,make_payment,0.836,1,4,86,1163,0,0,none,490,1
B-00649,2023-07-28 20:11:04.227448,B,llm_agent,voice,update_address,0.967,2,2,76,933,0,0,none,444,1
B-00650,2023-09-02 10:57:09.283964,B,llm_agent,chat,make_payment,0.848,1,1,43,1149,0,0,none,565,1
B-00651,2023-08-07 18:46:08.125926,B,llm_agent,voice,unknown,0.41,3,3,64,2569,1,1,low_confidence,408,1
B-00652,2023-10-16 04:09:43.744741,B,llm_agent,voice,check_balance,0.689,2,3,25,893,0,0,none,177,1
B-00653,2023-11-18 05:20:34.487299,B,llm_agent,voice,credit_inquiry,0.612,2,7,52,2475,0,0,none,522,0
B-00654,2023-08-09 04:15:11.376957,B,llm_agent,voice,unknown,0.82,3,5,43,1187,1,0,none,251,1
B-00655,2023-11-24 05:50:02.444438,B,llm_agent,voice,profile_update,0.451,4,6,150,2750,0,0,none,411,1
B-00656,2023-07-08 03:33:58.555320,B,llm_agent,voice,check_balance,0.964,2,4,68,527,0,0,none,511,1
B-00657,2023-10-27 16:21:36.281502,B,llm_agent,voice,check_balance,0.751,2,2,66,215,0,0,none,324,1
B-00658,2023-12-03 02:33:41.952146,B,llm_agent,voice,unknown,0.51,3,5,168,2022,1,1,low_confidence,45,1
B-00659,2023-12-15 23:17:23.704099,B,llm_agent,voice,dispute_charge,0.773,1,1,36,1167,0,0,none,260,0
B-00660,2023-09-04 01:36:03.812652,B,llm_agent,voice,dispute_charge,0.959,1,2,77,894,0,0,none,119,1
B-00661,2023-07-20 15:45:51.232845,B,llm_agent,voice,check_balance,0.597,2,3,19,917,0,0,none,302,1
B-00662,2023-09-30 16:15:46.477197,B,llm_agent,mobile_app,dispute_charge,0.952,1,1,8,640,0,0,none,194,0
B-00663,2023-09-24 04:39:49.502040,B,llm_agent,chat,make_payment,0.847,2,3,90,770,0,0,none,387,1
B-00664,2023-10-23 10:27:58.212070,B,llm_agent,voice,request_statement,0.972,2,2,14,534,0,0,none,485,1
B-00665,2023-10-15 05:06:31.001045,B,llm_agent,voice,payment_processing,0.459,4,3,84,2467,0,0,none,288,1
B-00666,2023-08-06 09:00:48.451215,B,llm_agent,voice,loan_inquiry,0.945,1,3,70,1172,0,0,none,392,1
B-00667,2023-07-09 07:59:53.481579,B,llm_agent,mobile_app,make_payment,0.885,1,1,5,712,0,0,none,333,0
B-00668,2023-12-25 13:48:17.825714,B,llm_agent,mobile_app,transfer_funds,0.882,2,3,113,650,0,1,low_confidence,513,1
B-00669,2023-09-14 10:23:37.770542,B,llm_agent,voice,payment_processing,0.684,4,7,155,2634,0,0,none,470,0
B-00670,2023-10-14 04:41:16.698805,B,llm_agent,chat,check_balance,0.772,1,2,112,1091,0,0,none,638,1
B-00671,2023-07-07 17:27:34.164220,B,llm_agent,voice,credit_inquiry,0.226,3,6,57,2394,0,0,none,412,1
B-00672,2023-08-01 19:34:03.283689,B,llm_agent,chat,credit_inquiry,0.49,4,5,165,1933,0,0,none,460,1
B-00673,2023-09-29 02:17:44.831595,B,llm_agent,mobile_app,make_payment,0.814,2,2,83,1114,0,0,none,331,1
B-00674,2023-09-21 20:42:09.166659,B,llm_agent,voice,unknown,0.382,4,7,143,1582,1,1,low_confidence,71,0
B-00675,2023-08-15 06:56:48.426889,B,llm_agent,voice,make_payment,0.79,1,2,37,640,0,0,none,631,1
B-00676,2023-11-24 21:17:37.595394,B,llm_agent,chat,loan_inquiry,0.971,1,2,88,799,0,0,none,378,0
B-00677,2023-12-13 22:49:56.756054,B,llm_agent,voice,request_statement,0.896,2,1,96,528,0,0,none,266,1
